feat1	feat2	R	p	Padj	name_int	type
1-ribosyl-imidazoleacetate*	1-methyl-4-imidazoleacetate	0.433369876769182	2.46956313998403e-05	0.00206238638812325	1-ribosyl-imidazoleacetate* (interacts with) 1-methyl-4-imidazoleacetate	met-met
2,3-dihydroxy-2-methylbutyrate	1-ribosyl-imidazoleacetate*	0.425701290858509	3.5518733501938e-05	0.00278936108969348	2,3-dihydroxy-2-methylbutyrate (interacts with) 1-ribosyl-imidazoleacetate*	met-met
4-imidazoleacetate	1-ribosyl-imidazoleacetate*	0.533821249806463	8.52082622238015e-08	1.44432222700147e-05	4-imidazoleacetate (interacts with) 1-ribosyl-imidazoleacetate*	met-met
2-hydroxybutyrate/2-hydroxyisobutyrate	2-aminobutyrate	0.591933147539936	1.24924692812556e-09	3.0122686492267e-07	2-hydroxybutyrate/2-hydroxyisobutyrate (interacts with) 2-aminobutyrate	met-met
2S,3R-dihydroxybutyrate	2-aminobutyrate	0.411524880462827	6.79808816528293e-05	0.00471824065093151	2S,3R-dihydroxybutyrate (interacts with) 2-aminobutyrate	met-met
3-hydroxybutyrate (BHBA)	2-aminobutyrate	0.428148128584195	3.1659870183276e-05	0.00254468064571683	3-hydroxybutyrate (BHBA) (interacts with) 2-aminobutyrate	met-met
3-hydroxyisobutyrate	2-aminobutyrate	0.444843633742264	1.41006173828284e-05	0.00127053983996854	3-hydroxyisobutyrate (interacts with) 2-aminobutyrate	met-met
alpha-ketobutyrate	2-aminobutyrate	0.529492310474605	1.13135623980298e-07	1.86238642552183e-05	alpha-ketobutyrate (interacts with) 2-aminobutyrate	met-met
gamma-glutamyl-2-aminobutyrate	2-aminobutyrate	0.727585736413823	8.88178419700125e-16	7.73166841284719e-13	gamma-glutamyl-2-aminobutyrate (interacts with) 2-aminobutyrate	met-met
3-hydroxy-2-ethylpropionate	2-hydroxybutyrate/2-hydroxyisobutyrate	0.427318516431263	3.29220970880506e-05	0.00263376776704405	3-hydroxy-2-ethylpropionate (interacts with) 2-hydroxybutyrate/2-hydroxyisobutyrate	met-met
3-hydroxybutyrate (BHBA)	2-hydroxybutyrate/2-hydroxyisobutyrate	0.553573315487302	2.21938147859646e-08	4.30141255625337e-06	3-hydroxybutyrate (BHBA) (interacts with) 2-hydroxybutyrate/2-hydroxyisobutyrate	met-met
3-hydroxyisobutyrate	2-hydroxybutyrate/2-hydroxyisobutyrate	0.536648938043746	7.06520946192057e-08	1.22590931744676e-05	3-hydroxyisobutyrate (interacts with) 2-hydroxybutyrate/2-hydroxyisobutyrate	met-met
3-methyl-2-oxobutyrate	2-hydroxybutyrate/2-hydroxyisobutyrate	0.415890669101056	5.58345519157122e-05	0.00401633415460921	3-methyl-2-oxobutyrate (interacts with) 2-hydroxybutyrate/2-hydroxyisobutyrate	met-met
alpha-ketobutyrate	2-hydroxybutyrate/2-hydroxyisobutyrate	0.718062061921031	3.5527136788005e-15	2.76465719004839e-12	alpha-ketobutyrate (interacts with) 2-hydroxybutyrate/2-hydroxyisobutyrate	met-met
gamma-glutamyl-2-aminobutyrate	2-hydroxybutyrate/2-hydroxyisobutyrate	0.41434999706254	5.98693580466936e-05	0.0042353859907413	gamma-glutamyl-2-aminobutyrate (interacts with) 2-hydroxybutyrate/2-hydroxyisobutyrate	met-met
indoleacetate	2-oxindole-3-acetate	0.482703132432683	1.90948264577884e-06	0.000225450640660232	indoleacetate (interacts with) 2-oxindole-3-acetate	met-met
methyl indole-3-acetate	2-oxindole-3-acetate	0.515943088239676	2.67943343512655e-07	4.08355196522552e-05	methyl indole-3-acetate (interacts with) 2-oxindole-3-acetate	met-met
3-hydroxy-2-ethylpropionate	2S,3R-dihydroxybutyrate	0.41576739005453	5.61478440452845e-05	0.00403322135687526	3-hydroxy-2-ethylpropionate (interacts with) 2S,3R-dihydroxybutyrate	met-met
3-(3-hydroxyphenyl)propionate sulfate	3-(3-hydroxyphenyl)propionate	0.874088932447159	0	0	3-(3-hydroxyphenyl)propionate sulfate (interacts with) 3-(3-hydroxyphenyl)propionate	met-met
3-indoleglyoxylic acid	3-formylindole	0.669505032448949	9.9342756243459e-13	5.00219996143535e-10	3-indoleglyoxylic acid (interacts with) 3-formylindole	met-met
indolelactate	3-formylindole	0.538064942217653	6.4284112699653e-08	1.13069590008705e-05	indolelactate (interacts with) 3-formylindole	met-met
3-hydroxybutyrate (BHBA)	3-hydroxy-2-ethylpropionate	0.421947095910676	4.23008384615731e-05	0.00317163658888525	3-hydroxybutyrate (BHBA) (interacts with) 3-hydroxy-2-ethylpropionate	met-met
3-hydroxyisobutyrate	3-hydroxy-2-ethylpropionate	0.524831812898454	1.52840843981039e-07	2.43785892759819e-05	3-hydroxyisobutyrate (interacts with) 3-hydroxy-2-ethylpropionate	met-met
3-methyl-2-oxobutyrate	3-hydroxy-2-ethylpropionate	0.528021767562476	1.24460818984318e-07	2.02288217184638e-05	3-methyl-2-oxobutyrate (interacts with) 3-hydroxy-2-ethylpropionate	met-met
alpha-ketobutyrate	3-hydroxy-2-ethylpropionate	0.502888239230742	5.93997857789574e-07	8.3127329635075e-05	alpha-ketobutyrate (interacts with) 3-hydroxy-2-ethylpropionate	met-met
3-hydroxyisobutyrate	3-hydroxybutyrate (BHBA)	0.452502553626149	9.59007005363333e-06	0.000929332071612467	3-hydroxyisobutyrate (interacts with) 3-hydroxybutyrate (BHBA)	met-met
3-methyl-2-oxobutyrate	3-hydroxybutyrate (BHBA)	0.479352961123315	2.30142354418206e-06	0.000266218723489168	3-methyl-2-oxobutyrate (interacts with) 3-hydroxybutyrate (BHBA)	met-met
acetoacetate	3-hydroxybutyrate (BHBA)	0.704290091930541	1.90958360235527e-14	1.29047649759167e-11	acetoacetate (interacts with) 3-hydroxybutyrate (BHBA)	met-met
alpha-ketobutyrate	3-hydroxyisobutyrate	0.413581768870417	6.19810532631604e-05	0.00437272925219219	alpha-ketobutyrate (interacts with) 3-hydroxyisobutyrate	met-met
indolelactate	3-indoleglyoxylic acid	0.506293891034076	4.84142099965723e-07	6.92633377555419e-05	indolelactate (interacts with) 3-indoleglyoxylic acid	met-met
alpha-ketobutyrate	3-methyl-2-oxobutyrate	0.43585306899206	2.19123284690426e-05	0.00186019370276037	alpha-ketobutyrate (interacts with) 3-methyl-2-oxobutyrate	met-met
6-hydroxyindole sulfate	3-phenylpropionate (hydrocinnamate)	0.443048914262371	1.54130807938913e-05	0.00136957755981705	6-hydroxyindole sulfate (interacts with) 3-phenylpropionate (hydrocinnamate)	met-met
glycolithocholate	3-phenylpropionate (hydrocinnamate)	0.518961982271668	2.21828649671352e-07	3.40093117824496e-05	glycolithocholate (interacts with) 3-phenylpropionate (hydrocinnamate)	met-met
glycolithocholate sulfate*	3-phenylpropionate (hydrocinnamate)	0.489360217812758	1.30988162627688e-06	0.000162412445203689	glycolithocholate sulfate* (interacts with) 3-phenylpropionate (hydrocinnamate)	met-met
indolepropionate	3-phenylpropionate (hydrocinnamate)	0.523111628083789	1.70594750104058e-07	2.69592195856752e-05	indolepropionate (interacts with) 3-phenylpropionate (hydrocinnamate)	met-met
lithocholate sulfate (1)	3-phenylpropionate (hydrocinnamate)	0.423812327861573	3.87931707930278e-05	0.00297820217029882	lithocholate sulfate (1) (interacts with) 3-phenylpropionate (hydrocinnamate)	met-met
phenylacetate	3-phenylpropionate (hydrocinnamate)	0.424551443301903	3.74797947246819e-05	0.00290779797138922	phenylacetate (interacts with) 3-phenylpropionate (hydrocinnamate)	met-met
taurolithocholate 3-sulfate	3-phenylpropionate (hydrocinnamate)	0.461045891202635	6.16956976307037e-06	0.000638848998046964	taurolithocholate 3-sulfate (interacts with) 3-phenylpropionate (hydrocinnamate)	met-met
7-hydroxyindole sulfate	6-hydroxyindole sulfate	0.542399717329712	4.8011736808462e-08	8.5750830939683e-06	7-hydroxyindole sulfate (interacts with) 6-hydroxyindole sulfate	met-met
hyocholate	6-hydroxyindole sulfate	-0.458637430012562	6.99490115696477e-06	0.000710223959108893	hyocholate (interacts with) 6-hydroxyindole sulfate	met-met
indolepropionate	6-hydroxyindole sulfate	0.464654291853052	5.10252377505793e-06	0.000534827798136684	indolepropionate (interacts with) 6-hydroxyindole sulfate	met-met
phenylacetate	6-hydroxyindole sulfate	0.454243172286985	8.77421403844281e-06	0.00085673694489434	phenylacetate (interacts with) 6-hydroxyindole sulfate	met-met
deoxycholic acid 12-sulfate*	deoxycholate	0.674290337757632	5.95967719618784e-13	3.09180829087078e-10	deoxycholic acid 12-sulfate* (interacts with) deoxycholate	met-met
glycodeoxycholate	deoxycholate	0.518975828201892	2.21635642061457e-07	3.40093117824496e-05	glycodeoxycholate (interacts with) deoxycholate	met-met
lithocholate sulfate (1)	deoxycholate	0.481876691014121	1.99984800275388e-06	0.000234502724706482	lithocholate sulfate (1) (interacts with) deoxycholate	met-met
glycodeoxycholate	deoxycholic acid 12-sulfate*	0.443981499383152	1.4717443883594e-05	0.00131687790568186	glycodeoxycholate (interacts with) deoxycholic acid 12-sulfate*	met-met
glycodeoxycholate 3-sulfate	deoxycholic acid 12-sulfate*	0.565200836722388	9.64267377057126e-09	2.03805648089111e-06	glycodeoxycholate 3-sulfate (interacts with) deoxycholic acid 12-sulfate*	met-met
glycolithocholate sulfate*	deoxycholic acid 12-sulfate*	0.628784639531355	5.3917315057106e-11	1.78657632344062e-08	glycolithocholate sulfate* (interacts with) deoxycholic acid 12-sulfate*	met-met
lithocholate sulfate (1)	deoxycholic acid 12-sulfate*	0.80241360833444	0	0	lithocholate sulfate (1) (interacts with) deoxycholic acid 12-sulfate*	met-met
taurolithocholate 3-sulfate	deoxycholic acid 12-sulfate*	0.448168735165083	1.19412423682519e-05	0.00110504902348363	taurolithocholate 3-sulfate (interacts with) deoxycholic acid 12-sulfate*	met-met
glycoursodeoxycholic acid sulfate (1)	deoxycholic acid glucuronide	0.424635254898254	3.73335115622098e-05	0.0029008307924888	glycoursodeoxycholic acid sulfate (1) (interacts with) deoxycholic acid glucuronide	met-met
isoursodeoxycholate	deoxycholic acid glucuronide	0.415493852434206	5.68488421817115e-05	0.00407787225482221	isoursodeoxycholate (interacts with) deoxycholic acid glucuronide	met-met
taurocholenate sulfate*	glycocholenate sulfate*	0.445281955549294	1.37963814266229e-05	0.00124531133580202	taurocholenate sulfate* (interacts with) glycocholenate sulfate*	met-met
glycodeoxycholate 3-sulfate	glycodeoxycholate	0.643468345028932	1.36812783324558e-11	5.44705779189868e-09	glycodeoxycholate 3-sulfate (interacts with) glycodeoxycholate	met-met
glycolithocholate	glycodeoxycholate	0.559586343995799	1.44792142720007e-08	2.91628409807826e-06	glycolithocholate (interacts with) glycodeoxycholate	met-met
glycolithocholate sulfate*	glycodeoxycholate	0.559809865129669	1.42488179033506e-08	2.88117829730744e-06	glycolithocholate sulfate* (interacts with) glycodeoxycholate	met-met
taurodeoxycholate	glycodeoxycholate	0.744840290522839	0	0	taurodeoxycholate (interacts with) glycodeoxycholate	met-met
glycolithocholate sulfate*	glycodeoxycholate 3-sulfate	0.700018958863266	3.21964677141295e-14	2.04149454542925e-11	glycolithocholate sulfate* (interacts with) glycodeoxycholate 3-sulfate	met-met
lithocholate sulfate (1)	glycodeoxycholate 3-sulfate	0.496898598119519	8.46580401558938e-07	0.000112921411448761	lithocholate sulfate (1) (interacts with) glycodeoxycholate 3-sulfate	met-met
taurodeoxycholate	glycodeoxycholate 3-sulfate	0.415420740526013	5.70375812265489e-05	0.00408570456317371	taurodeoxycholate (interacts with) glycodeoxycholate 3-sulfate	met-met
taurodeoxycholic acid 3-sulfate	glycodeoxycholate 3-sulfate	0.729045117219189	8.88178419700125e-16	7.73166841284719e-13	taurodeoxycholic acid 3-sulfate (interacts with) glycodeoxycholate 3-sulfate	met-met
taurolithocholate 3-sulfate	glycodeoxycholate 3-sulfate	0.599142974418461	6.96924296050838e-10	1.79869506759654e-07	taurolithocholate 3-sulfate (interacts with) glycodeoxycholate 3-sulfate	met-met
hyocholate	glycohyocholate	0.59528878815335	9.53803702685718e-10	2.35516145047781e-07	hyocholate (interacts with) glycohyocholate	met-met
taurohyocholate*	glycohyocholate	0.671980541590236	7.63611396337183e-13	3.88307735800769e-10	taurohyocholate* (interacts with) glycohyocholate	met-met
glycolithocholate sulfate*	glycolithocholate	0.647531800366286	9.23816578790593e-12	3.82638866828104e-09	glycolithocholate sulfate* (interacts with) glycolithocholate	met-met
indolepropionate	glycolithocholate	0.421911705403237	4.23701631813156e-05	0.00317220347083436	indolepropionate (interacts with) glycolithocholate	met-met
lithocholate sulfate (1)	glycolithocholate	0.482986001533634	1.87944828078379e-06	0.000222415814979391	lithocholate sulfate (1) (interacts with) glycolithocholate	met-met
taurolithocholate 3-sulfate	glycolithocholate	0.48954481428214	1.29611620103276e-06	0.000161182876719231	taurolithocholate 3-sulfate (interacts with) glycolithocholate	met-met
imidazole propionate	glycolithocholate sulfate*	-0.411063365150928	6.93992435296664e-05	0.00479723438450023	imidazole propionate (interacts with) glycolithocholate sulfate*	met-met
lithocholate sulfate (1)	glycolithocholate sulfate*	0.756952901434335	0	0	lithocholate sulfate (1) (interacts with) glycolithocholate sulfate*	met-met
taurodeoxycholic acid 3-sulfate	glycolithocholate sulfate*	0.45174654826143	9.96614408554919e-06	0.000953186518126269	taurodeoxycholic acid 3-sulfate (interacts with) glycolithocholate sulfate*	met-met
taurolithocholate 3-sulfate	glycolithocholate sulfate*	0.799971821591039	0	0	taurolithocholate 3-sulfate (interacts with) glycolithocholate sulfate*	met-met
glycoursodeoxycholic acid sulfate (1)	glycoursodeoxycholate	0.741937003179876	0	0	glycoursodeoxycholic acid sulfate (1) (interacts with) glycoursodeoxycholate	met-met
isoursodeoxycholate	glycoursodeoxycholate	0.621106253335655	1.0736611599782e-10	3.26291344239529e-08	isoursodeoxycholate (interacts with) glycoursodeoxycholate	met-met
ursodeoxycholate	glycoursodeoxycholate	0.536259143737711	7.25077291541254e-08	1.24966341253553e-05	ursodeoxycholate (interacts with) glycoursodeoxycholate	met-met
hyocholate	glycoursodeoxycholic acid sulfate (1)	0.420711856034699	4.47840997481741e-05	0.00332386035125177	hyocholate (interacts with) glycoursodeoxycholic acid sulfate (1)	met-met
isoursodeoxycholate	glycoursodeoxycholic acid sulfate (1)	0.710729296949028	8.65973959207622e-15	6.17728090901437e-12	isoursodeoxycholate (interacts with) glycoursodeoxycholic acid sulfate (1)	met-met
ursodeoxycholate	glycoursodeoxycholic acid sulfate (1)	0.638477998699598	2.19846363336273e-11	8.12324404384965e-09	ursodeoxycholate (interacts with) glycoursodeoxycholic acid sulfate (1)	met-met
isoursodeoxycholate	hyocholate	0.426067893916675	3.49138976942776e-05	0.002767249669102	isoursodeoxycholate (interacts with) hyocholate	met-met
taurolithocholate 3-sulfate	hyocholate	-0.417391255442485	5.21492293943382e-05	0.00377769311945446	taurolithocholate 3-sulfate (interacts with) hyocholate	met-met
ursodeoxycholate	hyocholate	0.524059777794085	1.60580221564288e-07	2.55337466858881e-05	ursodeoxycholate (interacts with) hyocholate	met-met
phenylacetate	indole-3-carboxylate	0.416359682265573	5.46574422570778e-05	0.0039371756442125	phenylacetate (interacts with) indole-3-carboxylate	met-met
indoleacetoylcarnitine*	indoleacetate	0.534958261420873	7.90419676377496e-08	1.34870280992519e-05	indoleacetoylcarnitine* (interacts with) indoleacetate	met-met
indoleacetylglutamine	indoleacetate	0.556001726513987	1.86966198079119e-08	3.69330151282445e-06	indoleacetylglutamine (interacts with) indoleacetate	met-met
methyl indole-3-acetate	indoleacetate	0.812951287379803	0	0	methyl indole-3-acetate (interacts with) indoleacetate	met-met
indoleacetylglutamine	indoleacetoylcarnitine*	0.698694071600742	3.77475828372553e-14	2.36428762746516e-11	indoleacetylglutamine (interacts with) indoleacetoylcarnitine*	met-met
methyl indole-3-acetate	indoleacetoylcarnitine*	0.491282448663309	1.17306950331297e-06	0.000150246507955497	methyl indole-3-acetate (interacts with) indoleacetoylcarnitine*	met-met
methyl indole-3-acetate	indoleacetylglutamine	0.608811279308684	3.11357162274817e-10	8.55084094311262e-08	methyl indole-3-acetate (interacts with) indoleacetylglutamine	met-met
ursodeoxycholate	isoursodeoxycholate	0.746452950045748	0	0	ursodeoxycholate (interacts with) isoursodeoxycholate	met-met
taurolithocholate 3-sulfate	lithocholate sulfate (1)	0.631868097203872	4.06694677934638e-11	1.38330057342537e-08	taurolithocholate 3-sulfate (interacts with) lithocholate sulfate (1)	met-met
phenylacetate	methyl indole-3-acetate	0.437558236993199	2.01740146161811e-05	0.0017268956511451	phenylacetate (interacts with) methyl indole-3-acetate	met-met
taurolithocholate 3-sulfate	phenylacetate	0.414706399709665	5.89125818555303e-05	0.00418499336666671	taurolithocholate 3-sulfate (interacts with) phenylacetate	met-met
spermine	spermidine	0.632722342090404	3.75925957030177e-11	1.29580920490402e-08	spermine (interacts with) spermidine	met-met
taurocholenate sulfate*	taurochenodeoxycholic acid 3-sulfate	0.474220671148364	3.05181478843508e-06	0.000343730718276372	taurocholenate sulfate* (interacts with) taurochenodeoxycholic acid 3-sulfate	met-met
taurohyocholate*	taurochenodeoxycholic acid 3-sulfate	0.426008593570306	3.5011077845315e-05	0.00277067636076329	taurohyocholate* (interacts with) taurochenodeoxycholic acid 3-sulfate	met-met
taurolithocholate 3-sulfate	taurocholenate sulfate*	0.530341056705125	1.07052286590914e-07	1.76791171681972e-05	taurolithocholate 3-sulfate (interacts with) taurocholenate sulfate*	met-met
taurodeoxycholic acid 3-sulfate	taurodeoxycholate	0.473517892762706	3.17093283119796e-06	0.000354812876275223	taurodeoxycholic acid 3-sulfate (interacts with) taurodeoxycholate	met-met
taurolithocholate 3-sulfate	taurodeoxycholate	0.467668789364811	4.34677678473605e-06	0.000464138161463708	taurolithocholate 3-sulfate (interacts with) taurodeoxycholate	met-met
taurolithocholate 3-sulfate	taurodeoxycholic acid 3-sulfate	0.611872521745311	2.3987789532498e-10	6.75616613292374e-08	taurolithocholate 3-sulfate (interacts with) taurodeoxycholic acid 3-sulfate	met-met
