Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_LYMPHOCYTE_MIGRATION	33	0.30314	0.000999	0.015647	0.69686	1	1	0.002136	0.003996	0.14539	23	0.0016925	0.000999	0.18105	10	0.003156	0.20679	0.5746
GOBP_T_CELL_MIGRATION	24	0.25029	0.000999	0.015647	0.74971	1	1	0.0022546	0.010989	0.22404	18	0.0018907	0.013986	0.45765	6	0.0033461	0.32368	0.65258
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	302	0.52312	0.001998	0.024357	0.47688	0.999	1	0.0044336	0.17782	0.53369	144	0.0045351	0.35964	0.82584	158	0.004341	0.16484	0.54677
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	147	0.55105	0.053946	0.19508	0.44895	0.94705	1	0.0045831	0.35365	0.66484	66	0.0051599	0.74226	0.96138	81	0.0041131	0.15784	0.54677
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	19	0.52669	0.25275	0.46337	0.47331	0.74825	1	0.004819	0.52847	0.76443	9	0.0058827	0.72627	0.95832	10	0.0038617	0.34266	0.66385
GOBP_LYTIC_VACUOLE_ORGANIZATION	11	0.63521	0.52148	0.69209	0.36479	0.47952	1	0.003594	0.27672	0.60766	4	0.0017648	0.19081	0.71959	7	0.0046392	0.49451	0.74351
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	12	0.7489	0.82617	0.90417	0.2511	0.17483	1	0.0031864	0.16484	0.52047	3	0.0019734	0.27373	0.78264	9	0.0035908	0.24276	0.59655
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	11	0.72652	0.7982	0.8871	0.27348	0.2028	1	0.0030752	0.18581	0.5432	3	0.002872	0.36863	0.83666	8	0.0031513	0.23477	0.59167
GOBP_MEMBRANE_REPOLARIZATION	10	0.70012	0.78422	0.87816	0.29988	0.21678	1	0.0029387	0.17483	0.53369	3	0.0053085	0.60739	0.92563	7	0.0019231	0.085914	0.45641
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	10	0.79914	0.91309	0.96318	0.20086	0.087912	1	0.0022438	0.075924	0.42052	2	0.0013035	0.31768	0.79843	8	0.0024789	0.13387	0.51625
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	11	0.63571	0.58042	0.73445	0.36429	0.42058	1	0.003242	0.21179	0.56826	4	0.0026727	0.27572	0.78267	7	0.0035673	0.2967	0.62906
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	10	0.69927	0.71828	0.83068	0.30073	0.28272	1	0.0014924	0.020979	0.27874	3	5.8495e-05	0.028971	0.52138	7	0.002107	0.0999	0.48099
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	11	0.72673	0.81219	0.89632	0.27327	0.18881	1	0.00402	0.35864	0.66786	3	0.0053816	0.61239	0.92605	8	0.0035094	0.2987	0.63104
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	103	0.57241	0.17982	0.38873	0.42759	0.82118	1	0.004921	0.61538	0.8117	44	0.0048058	0.57842	0.91616	59	0.0050068	0.62637	0.81169
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	52	0.59612	0.38062	0.58796	0.40388	0.62038	1	0.0036959	0.10689	0.45797	21	0.0044954	0.46853	0.87522	31	0.0031542	0.054945	0.43153
GOBP_FOAM_CELL_DIFFERENTIATION	11	0.63606	0.61339	0.75516	0.36394	0.38761	1	0.002271	0.07992	0.4286	4	0.0022753	0.23377	0.75966	7	0.0022686	0.11788	0.49304
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	43	0.62823	0.5964	0.74315	0.37177	0.4046	1	0.0051752	0.67832	0.85605	16	0.0078089	0.96204	0.99503	27	0.0036145	0.14885	0.53723
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	32	0.59325	0.37962	0.58796	0.40675	0.62138	1	0.003611	0.12088	0.47647	13	0.0032024	0.19481	0.72391	19	0.0038906	0.26174	0.60841
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	47	0.53137	0.098901	0.27879	0.46863	0.9021	1	0.0033777	0.058941	0.38401	22	0.0024391	0.032967	0.52138	25	0.0042036	0.32567	0.65258
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	20	0.40016	0.023976	0.12601	0.59984	0.97702	1	0.0029711	0.074925	0.4199	12	0.0027368	0.14086	0.68285	8	0.0033226	0.26174	0.60841
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	24	0.62359	0.49051	0.67211	0.37641	0.51049	1	0.0038159	0.23177	0.57577	9	0.0013375	0.038961	0.54965	15	0.005303	0.65435	0.8272
GOBP_COPII_COATED_VESICLE_BUDDING	12	0.25123	0.00999	0.072474	0.74877	0.99101	1	0.0054657	0.67532	0.85317	9	0.005284	0.62837	0.93347	3	0.0060105	0.65435	0.8272
GOBP_TISSUE_MIGRATION	84	0.55955	0.13087	0.32341	0.44045	0.87013	1	0.0038964	0.088911	0.43173	37	0.004475	0.41758	0.85924	47	0.0034409	0.048951	0.42113
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	67	0.47786	0.012987	0.088007	0.52214	0.98801	1	0.004684	0.45554	0.72393	35	0.0049627	0.58442	0.91616	32	0.0043792	0.34665	0.66385
GOBP_ORGANELLE_MEMBRANE_FUSION	23	0.43586	0.048951	0.18763	0.56414	0.95205	1	0.0049604	0.58741	0.80387	13	0.0063015	0.83217	0.98945	10	0.003217	0.21778	0.58043
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	12	0.74896	0.83017	0.90544	0.25104	0.17083	1	0.0023583	0.064935	0.40097	3	0.00055929	0.11189	0.67764	9	0.002958	0.16284	0.54677
GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	13	0.69238	0.75225	0.85697	0.30762	0.24875	1	0.0032138	0.15684	0.51023	4	0.0054557	0.62537	0.93347	9	0.0022175	0.082917	0.45374
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	64	0.64034	0.6973	0.81842	0.35966	0.3037	1	0.0047495	0.51648	0.76058	23	0.0058232	0.80919	0.98119	41	0.0041472	0.23776	0.59415
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	20	0.59881	0.33866	0.55313	0.40119	0.66234	1	0.0048066	0.51449	0.75952	8	0.0030284	0.24176	0.76253	12	0.0059921	0.77722	0.8989
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	61	0.50771	0.026973	0.13458	0.49229	0.97403	1	0.0040187	0.16084	0.51683	30	0.0030955	0.067932	0.61516	31	0.004912	0.54645	0.76353
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	18	0.44375	0.03996	0.16551	0.55625	0.96104	1	0.0048592	0.55844	0.78661	10	0.003118	0.1998	0.72868	8	0.0070356	0.86414	0.92645
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	15	0.73183	0.77023	0.87074	0.26817	0.23077	1	0.0032121	0.16983	0.52918	4	0.00037653	0.051948	0.5746	11	0.0042432	0.41459	0.69627
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	60	0.68203	0.82917	0.90544	0.31797	0.17183	1	0.0051531	0.7033	0.87404	19	0.0040191	0.3017	0.79413	41	0.0056786	0.83616	0.91732
GOBP_MITOTIC_SPINDLE_ASSEMBLY	17	0.47005	0.087912	0.26218	0.52995	0.91309	1	0.005941	0.82318	0.93507	9	0.0045953	0.50949	0.88673	8	0.0074549	0.89111	0.94466
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	48	0.47885	0.026973	0.13458	0.52115	0.97403	1	0.0037911	0.14486	0.50158	25	0.0030347	0.07992	0.64045	23	0.0046132	0.46653	0.72606
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	11	0.36448	0.051948	0.19137	0.63552	0.94905	1	0.0088586	0.98701	0.99347	7	0.0082783	0.91708	0.99129	4	0.0098741	0.93107	0.96537
GOBP_REGULATION_OF_CELL_AGING	13	0.30914	0.01998	0.11582	0.69086	0.98102	1	0.006024	0.78721	0.91352	9	0.0064462	0.8042	0.98069	4	0.005074	0.56044	0.77123
GOBP_CELLULAR_SENESCENCE	19	0.47362	0.095904	0.27393	0.52638	0.90509	1	0.0055543	0.72727	0.88341	10	0.0051625	0.58841	0.91616	9	0.0059896	0.70829	0.859
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	116	0.52575	0.017982	0.10766	0.47425	0.98302	1	0.0053774	0.86114	0.94879	55	0.0054408	0.81419	0.9836	61	0.0053202	0.7952	0.90361
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	38	0.70905	0.86314	0.93126	0.29095	0.13786	1	0.0054896	0.77922	0.9096	11	0.0043743	0.44755	0.871	27	0.005944	0.83017	0.91536
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC	17	0.93949	0.999	1	0.060506	0.001998	0.27261	0.0034017	0.2038	0.56044	1	0.0003135	0.35165	0.81785	16	0.0035947	0.2008	0.5746
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC	13	0.68907	0.56643	0.72647	0.31093	0.43457	1	0.0081518	0.97203	0.99345	4	0.0027151	0.28072	0.78272	9	0.010568	0.99401	0.99443
GOBP_EPIBOLY	11	0.63587	0.5964	0.74315	0.36413	0.4046	1	0.0024756	0.094905	0.44096	4	0.0020446	0.21179	0.74474	7	0.0027219	0.17982	0.55787
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	19	0.47321	0.077922	0.2467	0.52679	0.92308	1	0.0037324	0.21978	0.56826	10	0.002651	0.13087	0.67764	9	0.004934	0.52847	0.75716
GOBP_SENSORY_ORGAN_MORPHOGENESIS	48	0.62361	0.48951	0.67152	0.37639	0.51149	1	0.0047286	0.49051	0.74362	18	0.0025951	0.053946	0.58841	30	0.0060086	0.87812	0.93635
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	31	0.4515	0.027972	0.13725	0.5485	0.97303	1	0.0047086	0.47652	0.73276	17	0.0040896	0.32767	0.80166	14	0.0054602	0.68631	0.84812
GOBP_WALKING_BEHAVIOR	11	0.3648	0.060939	0.2132	0.6352	0.94006	1	0.0051891	0.62837	0.81834	7	0.0058995	0.71029	0.95832	4	0.003946	0.40659	0.6935
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	17	0.52904	0.21179	0.42411	0.47096	0.78921	1	0.003842	0.29271	0.61753	8	0.0032868	0.28871	0.78636	9	0.0043355	0.38761	0.6828
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	17	0.41275	0.063936	0.22074	0.58725	0.93706	1	0.0050278	0.6034	0.80526	10	0.0059552	0.73926	0.95856	7	0.0037029	0.31768	0.64833
GOBP_RUFFLE_ASSEMBLY	14	0.71338	0.75425	0.85842	0.28662	0.24675	1	0.00357	0.24575	0.58474	4	0.0030703	0.32168	0.79843	10	0.0037699	0.31768	0.64833
GOBP_APOPTOTIC_SIGNALING_PATHWAY	156	0.55768	0.071928	0.23528	0.44232	0.92907	1	0.0044814	0.26773	0.5973	69	0.0050297	0.65235	0.94232	87	0.0040465	0.10589	0.48689
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	59	0.4083	0.001998	0.024357	0.5917	0.999	1	0.0045211	0.38861	0.68741	35	0.0063747	0.94106	0.99503	24	0.0018179	0.001998	0.20536
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	69	0.60852	0.46853	0.65567	0.39148	0.53247	1	0.0041686	0.21578	0.56826	27	0.004874	0.56144	0.91192	42	0.0037151	0.11089	0.48935
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	18	0.3345	0.008991	0.067719	0.6655	0.99201	1	0.0046751	0.50949	0.75498	12	0.0052612	0.67932	0.9504	6	0.0035028	0.35365	0.66433
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	15	0.86387	0.97403	0.99938	0.13613	0.026973	1	0.0056644	0.73127	0.88539	2	0.00029915	0.16983	0.70039	13	0.0064898	0.85714	0.92556
GOBP_RESPONSE_TO_ALCOHOL	55	0.49004	0.018981	0.11167	0.50996	0.98202	1	0.0039505	0.14386	0.49959	28	0.0021773	0.010989	0.41535	27	0.0057894	0.7962	0.90361
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	22	0.40937	0.01998	0.11582	0.59063	0.98102	1	0.0039758	0.28072	0.60964	13	0.0038349	0.32368	0.79843	9	0.0041792	0.35864	0.66706
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION	10	0.39988	0.051948	0.19137	0.60012	0.94905	1	0.0012261	0.016983	0.25421	6	0.00082366	0.041958	0.55004	4	0.0018297	0.16484	0.54677
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	189	0.56614	0.070929	0.23396	0.43386	0.93007	1	0.0041785	0.086913	0.43002	82	0.0048248	0.5954	0.91744	107	0.0036831	0.01998	0.33738
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	14	0.57091	0.35564	0.56602	0.42909	0.64535	1	0.0040822	0.37063	0.67556	6	0.0035463	0.35564	0.82056	8	0.0044842	0.48252	0.73544
GOBP_NEURON_PROJECTION_GUIDANCE	46	0.49975	0.046953	0.18294	0.50025	0.95405	1	0.0032424	0.03996	0.33277	23	0.0027389	0.045954	0.56097	23	0.0037459	0.19281	0.56832
GOBP_MANNOSYLATION	10	0.69909	0.7003	0.82031	0.30091	0.3007	1	0.0056421	0.68132	0.85937	3	0.0063714	0.69131	0.9551	7	0.0053296	0.62438	0.81169
GOBP_MYELOID_LEUKOCYTE_MIGRATION	52	0.61509	0.49251	0.67406	0.38491	0.50849	1	0.0025038	0.002997	0.13631	20	0.0024958	0.046953	0.56439	32	0.0025088	0.005994	0.24017
GOBP_GRANULOCYTE_MIGRATION	35	0.54318	0.21179	0.42411	0.45682	0.78921	1	0.0021407	0.002997	0.13631	16	0.0030532	0.12687	0.67764	19	0.0013723	0.001998	0.20536
GOBP_LAMELLIPODIUM_ORGANIZATION	30	0.56681	0.30669	0.51552	0.43319	0.69431	1	0.0041814	0.28771	0.61136	13	0.0051499	0.61439	0.92729	17	0.0034409	0.15085	0.54278
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	38	0.63101	0.57542	0.73284	0.36899	0.42557	1	0.0030953	0.03996	0.33277	14	0.0026627	0.10589	0.67066	24	0.0033477	0.12088	0.49611
GOBP_CALCINEURIN_MEDIATED_SIGNALING	12	0.41565	0.045954	0.18114	0.58435	0.95504	1	0.0023455	0.063936	0.39687	7	0.00027342	0.005994	0.38315	5	0.0052465	0.63237	0.81285
GOBP_SPERM_MOTILITY	20	0.74905	0.9011	0.95668	0.25095	0.0999	1	0.0034285	0.14985	0.50509	5	0.0030516	0.31169	0.79716	15	0.0035542	0.21479	0.57765
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	218	0.45884	0.000999	0.015647	0.54116	1	1	0.0034629	0.001998	0.13126	118	0.0034271	0.006993	0.38315	100	0.0035052	0.012987	0.30099
GOBP_CELLULAR_RESPONSE_TO_VIRUS	14	0.57134	0.39361	0.59787	0.42866	0.60739	1	0.0034184	0.21379	0.56826	6	0.0037844	0.4016	0.84934	8	0.003144	0.23277	0.59167
GOBP_CELL_CELL_ADHESION	230	0.55209	0.027972	0.13725	0.44791	0.97303	1	0.00318	0.000999	0.10272	103	0.0033606	0.005994	0.38315	127	0.0030336	0.000999	0.1968
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	176	0.59064	0.24775	0.45956	0.40936	0.75325	1	0.0041275	0.086913	0.43002	72	0.0043806	0.33367	0.80627	104	0.0039524	0.065934	0.438
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	39	0.53862	0.1958	0.40836	0.46138	0.80519	1	0.0056978	0.84715	0.94328	18	0.0065066	0.88412	0.99129	21	0.0050046	0.58641	0.78677
GOBP_IMPORT_INTO_CELL	51	0.41276	0.001998	0.024357	0.58724	0.999	1	0.0045019	0.36763	0.67452	30	0.0055188	0.77822	0.9763	21	0.0030491	0.077922	0.44495
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	160	0.5873	0.23077	0.44516	0.4127	0.77023	1	0.0039327	0.026973	0.3009	66	0.004276	0.28372	0.78272	94	0.0036917	0.018981	0.33738
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	14	0.5723	0.45554	0.64732	0.4277	0.54545	1	0.0066127	0.85215	0.94572	6	0.0097511	0.96703	0.99503	8	0.0042589	0.43656	0.71077
GOBP_MAINTENANCE_OF_CELL_NUMBER	33	0.7261	0.8961	0.9542	0.2739	0.1049	1	0.0046058	0.46853	0.73195	9	0.004154	0.42458	0.86307	24	0.0047752	0.51349	0.75024
GOBP_MACROMOLECULE_DEACYLATION	28	0.4286	0.026973	0.13458	0.5714	0.97403	1	0.0035461	0.12987	0.4883	16	0.0031466	0.13886	0.68158	12	0.0040789	0.35564	0.66514
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	39	0.385	0.002997	0.032814	0.615	0.998	1	0.0034796	0.085914	0.43002	24	0.0034458	0.15884	0.70039	15	0.0035337	0.21279	0.57555
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	44	0.43178	0.002997	0.032814	0.56822	0.998	1	0.003279	0.04995	0.3646	25	0.0028239	0.050949	0.5716	19	0.0038779	0.25774	0.60447
GOBP_BONE_CELL_DEVELOPMENT	14	0.35828	0.03996	0.16551	0.64172	0.96104	1	0.0032685	0.18282	0.54045	9	0.0043098	0.45554	0.87172	5	0.0013943	0.078921	0.44527
GOBP_DETOXIFICATION	16	0.74774	0.81419	0.89686	0.25226	0.18681	1	0.005113	0.5994	0.80493	4	0.0011916	0.12987	0.67764	12	0.0064202	0.83816	0.91732
GOBP_SKIN_EPIDERMIS_DEVELOPMENT	18	0.55481	0.25974	0.46966	0.44519	0.74126	1	0.0028767	0.080919	0.43002	8	0.0015539	0.058941	0.60609	10	0.003935	0.35664	0.66543
GOBP_NEUROTRANSMITTER_REUPTAKE	10	0.69983	0.76424	0.86562	0.30017	0.23676	1	0.0041266	0.3996	0.69489	3	0.0063113	0.68531	0.95396	7	0.0031903	0.24775	0.59947
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	60	0.53326	0.096903	0.27545	0.46674	0.9041	1	0.0052296	0.73526	0.88614	28	0.0054448	0.73626	0.95832	32	0.0050414	0.59141	0.79257
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	13	0.84335	0.92507	0.97106	0.15665	0.075924	1	0.0057015	0.73427	0.88614	2	0.00029915	0.16983	0.70039	11	0.0066837	0.85415	0.92497
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE	32	0.40685	0.008991	0.067719	0.59315	0.99201	1	0.005872	0.86613	0.94987	19	0.0059546	0.8012	0.98069	13	0.0057513	0.73427	0.87214
GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS	13	0.38581	0.065934	0.22566	0.61419	0.93506	1	0.0043658	0.3966	0.69274	8	0.0054822	0.66434	0.94514	5	0.0025796	0.21479	0.57765
GOBP_AXONAL_TRANSPORT	19	0.47425	0.13087	0.32341	0.52575	0.87013	1	0.0032372	0.12288	0.47955	10	0.0041535	0.38761	0.83752	9	0.0022191	0.082917	0.45374
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	38	0.60537	0.50649	0.68488	0.39463	0.49451	1	0.0055177	0.78821	0.91423	15	0.0072659	0.94406	0.99503	23	0.0043775	0.37463	0.67169
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	11	0.45564	0.2008	0.41187	0.54436	0.8002	1	0.0050705	0.6014	0.80493	6	0.0066611	0.78422	0.97778	5	0.0031618	0.3017	0.63228
GOBP_MICROTUBULE_BASED_TRANSPORT	53	0.58466	0.34965	0.56368	0.41534	0.65135	1	0.0035288	0.068931	0.40617	22	0.003652	0.20979	0.74326	31	0.0034414	0.1019	0.48468
GOBP_POSTSYNAPSE_ORGANIZATION	33	0.60631	0.51049	0.68753	0.39369	0.49051	1	0.0041816	0.28571	0.61088	13	0.0059485	0.77722	0.9763	20	0.0030331	0.077922	0.44495
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	14	0.50028	0.21479	0.42758	0.49972	0.78621	1	0.0032962	0.18881	0.54656	7	0.0038627	0.38961	0.83752	7	0.0027296	0.17982	0.55787
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	91	0.56067	0.14486	0.34293	0.43933	0.85614	1	0.0052741	0.8022	0.92321	40	0.0065188	0.96104	0.99503	51	0.0042979	0.28771	0.62171
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	11	0.36222	0.016983	0.10379	0.63778	0.98402	1	0.0033952	0.24376	0.58349	7	0.00043998	0.010989	0.41535	4	0.0085668	0.87313	0.9327
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	22	0.31821	0.000999	0.015647	0.68179	1	1	0.0040919	0.31269	0.6375	15	0.0030445	0.14785	0.69668	7	0.0063364	0.77622	0.89819
GOBP_SYNAPTIC_SIGNALING	144	0.56236	0.086913	0.26151	0.43764	0.91409	1	0.0052097	0.81818	0.93118	63	0.0056353	0.90609	0.99129	81	0.0048786	0.58342	0.78319
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	24	0.70715	0.81019	0.89537	0.29285	0.19081	1	0.004996	0.5954	0.80493	7	0.0044905	0.51049	0.88673	17	0.0052042	0.62637	0.81169
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	24	0.37591	0.010989	0.077579	0.62409	0.99001	1	0.0041148	0.32068	0.64109	15	0.0047465	0.54346	0.9027	9	0.0030619	0.17782	0.55678
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	11	0.63563	0.56943	0.72913	0.36437	0.43157	1	0.0064253	0.83417	0.9361	4	0.0068048	0.76923	0.96989	7	0.0062085	0.75724	0.88707
GOBP_NEURON_PROJECTION_ORGANIZATION	17	0.47097	0.12987	0.32263	0.52903	0.87113	1	0.0021605	0.032967	0.31566	9	0.0027564	0.17083	0.70039	8	0.0014902	0.044955	0.42113
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	30	0.56727	0.32767	0.54192	0.43273	0.67333	1	0.0055692	0.77223	0.90501	13	0.0078255	0.96104	0.99503	17	0.0038438	0.23576	0.59228
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	69	0.59435	0.38062	0.58796	0.40565	0.62038	1	0.0041777	0.22178	0.56826	28	0.0054985	0.75524	0.96309	41	0.0032758	0.036963	0.39718
GOBP_BIOMINERALIZATION	41	0.63422	0.63736	0.77142	0.36578	0.36364	1	0.0053245	0.73526	0.88614	15	0.0074729	0.95704	0.99503	26	0.0040851	0.28072	0.62114
GOBP_REGULATION_OF_BIOMINERALIZATION	25	0.64039	0.66234	0.79273	0.35961	0.33866	1	0.0058717	0.83716	0.937	9	0.0092307	0.97303	0.99503	16	0.0039822	0.29171	0.62351
GOBP_POSITIVE_REGULATION_OF_BIOMINERALIZATION	12	0.66723	0.71029	0.82704	0.33277	0.29071	1	0.0050491	0.6024	0.80526	4	0.0092674	0.90709	0.99129	8	0.0029399	0.19381	0.56985
GOBP_INTERMEMBRANE_LIPID_TRANSFER	13	0.3861	0.070929	0.23396	0.6139	0.93007	1	0.0049634	0.56244	0.78755	8	0.0064529	0.80519	0.98119	5	0.0025802	0.21479	0.57765
GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	12	0.58252	0.35465	0.56602	0.41748	0.64635	1	0.0036451	0.25175	0.58834	5	0.0024129	0.22877	0.757	7	0.0045252	0.47153	0.72951
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	31	0.41989	0.016983	0.10379	0.58011	0.98402	1	0.0040174	0.23177	0.57577	18	0.004379	0.44356	0.86868	13	0.0035167	0.24276	0.59655
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	20	0.60045	0.45654	0.64732	0.39955	0.54446	1	0.0048624	0.53447	0.76933	8	0.0071969	0.87313	0.99129	12	0.0033061	0.18581	0.56487
GOBP_TIGHT_JUNCTION_ORGANIZATION	16	0.56277	0.38761	0.59295	0.43723	0.61339	1	0.0042542	0.38262	0.68518	7	0.0054736	0.64436	0.93624	9	0.0033058	0.2028	0.5746
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	25	0.75947	0.93906	0.98156	0.24053	0.061938	1	0.0029027	0.064935	0.40097	6	0.0038348	0.41059	0.85758	19	0.0026084	0.027972	0.35938
GOBP_MITOTIC_NUCLEAR_DIVISION	64	0.60844	0.41958	0.61788	0.39156	0.58142	1	0.005896	0.92807	0.97899	25	0.0051641	0.64336	0.93624	39	0.0063651	0.95105	0.97455
GOBP_EXOCYTIC_PROCESS	17	0.41378	0.073926	0.23755	0.58622	0.92707	1	0.0064961	0.8961	0.96463	10	0.0089546	0.97403	0.99503	7	0.0029839	0.21878	0.58047
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	18	0.99669	1	1	0.003309	0.000999	0.16876	0.006618	0.90909	0.97197	0	NA	NA	NA	18	0.006618	0.9041	0.95075
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	17	0.4125	0.062937	0.21889	0.5875	0.93806	1	0.0044788	0.44356	0.71361	10	0.0050565	0.56743	0.91192	7	0.0036535	0.30669	0.63822
GOBP_EXPORT_FROM_CELL	189	0.50296	0.001998	0.024357	0.49704	0.999	1	0.0048522	0.58841	0.80387	94	0.0055187	0.8951	0.99129	95	0.0041927	0.16583	0.54677
GOBP_LIPID_EXPORT_FROM_CELL	11	0.81699	0.93207	0.97667	0.18301	0.068931	1	0.0055927	0.7023	0.87404	2	0.0087978	0.81419	0.9836	9	0.0048805	0.51149	0.7501
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	65	0.5076	0.03996	0.16551	0.4924	0.96104	1	0.0028194	0.003996	0.14539	32	0.00268	0.021978	0.52138	33	0.0029545	0.022977	0.33738
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	95	0.5262	0.030969	0.14446	0.4738	0.97003	1	0.0046263	0.42458	0.7045	45	0.0046324	0.48452	0.87607	50	0.0046208	0.44955	0.7205
