Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_BONE_MORPHOGENESIS	18	0.66555	0.61439	0.79666	0.33445	0.38661	1	0.0039792	0.6044	0.8883	6	0.0026122	0.24276	0.7751	12	0.0046627	0.8042	0.93306
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	10	0.79796	0.82018	0.91718	0.20204	0.18082	1	0.0044698	0.71129	0.91179	2	0.00099492	0.19381	0.73571	8	0.0053386	0.85614	0.94757
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	13	0.53825	0.30769	0.57673	0.46175	0.69331	1	0.0039701	0.58941	0.8883	6	0.003841	0.48252	0.89007	7	0.0040808	0.61838	0.89217
GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT	27	0.51838	0.16084	0.40475	0.48162	0.84016	1	0.0038916	0.55844	0.88811	13	0.0037631	0.44256	0.86787	14	0.0040109	0.59441	0.88855
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	25	0.47995	0.088911	0.28351	0.52005	0.91209	1	0.0040196	0.60739	0.8883	13	0.0037631	0.44256	0.86787	12	0.0042975	0.72428	0.92023
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	10	0.40037	0.10889	0.32096	0.59963	0.89211	1	0.0020941	0.10689	0.59698	6	0.0023565	0.2008	0.74207	4	0.0017005	0.17383	0.73596
GOBP_HEART_GROWTH	13	0.23135	0.003996	0.048002	0.76865	0.997	1	0.0021535	0.077922	0.55534	10	0.0021496	0.1049	0.69262	3	0.0021663	0.27273	0.79041
GOBP_REGULATION_OF_HEART_GROWTH	12	0.25057	0.005994	0.058711	0.74943	0.995	1	0.0022142	0.087912	0.57702	9	0.0022302	0.14086	0.71541	3	0.0021663	0.27273	0.79041
GOBP_LUNG_MORPHOGENESIS	10	0.40063	0.12787	0.35091	0.59937	0.87313	1	0.0056438	0.91309	0.96781	6	0.0057583	0.84915	0.99454	4	0.0054721	0.79221	0.93086
GOBP_EPITHELIUM_DEVELOPMENT	156	0.57017	0.15485	0.39539	0.42983	0.84615	1	0.0030375	0.012987	0.40664	67	0.0027391	0.00999	0.4652	89	0.0032621	0.14386	0.7274
GOBP_MESENCHYME_DEVELOPMENT	45	0.62131	0.53447	0.74296	0.37869	0.46653	1	0.0032355	0.18681	0.69963	17	0.0018587	0.01998	0.51689	28	0.0040714	0.67832	0.91102
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	39	0.41012	0.003996	0.048002	0.58988	0.997	1	0.0034312	0.29071	0.75238	23	0.002671	0.075924	0.6316	16	0.004524	0.74825	0.92898
GOBP_MUSCLE_TISSUE_DEVELOPMENT	54	0.49989	0.048951	0.20194	0.50011	0.95205	1	0.0041431	0.72428	0.91674	27	0.0039327	0.52348	0.90305	27	0.0043535	0.79321	0.93086
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	20	0.54933	0.22977	0.48386	0.45067	0.77123	1	0.0046138	0.81718	0.93691	9	0.0036351	0.45055	0.87492	11	0.0054145	0.9021	0.95784
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	35	0.5144	0.14685	0.38371	0.4856	0.85415	1	0.0043616	0.78721	0.93178	17	0.00472	0.8042	0.98976	18	0.0040231	0.61239	0.89217
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	160	0.56854	0.14386	0.37951	0.43146	0.85714	1	0.0031126	0.014985	0.44033	69	0.0031291	0.06993	0.62543	91	0.0031001	0.064935	0.66777
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	30	0.40042	0.00999	0.081892	0.59958	0.99101	1	0.0048777	0.92308	0.97354	18	0.0047706	0.80719	0.98976	12	0.0050382	0.85914	0.94924
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	43	0.55754	0.2028	0.45473	0.44246	0.7982	1	0.0035839	0.39061	0.80609	19	0.0026937	0.1029	0.69262	24	0.0042887	0.72927	0.92105
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	84	0.51224	0.056943	0.21972	0.48776	0.94406	1	0.0035014	0.27872	0.75094	41	0.0042752	0.7023	0.96178	43	0.0027636	0.04995	0.65993
GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	10	0.79948	0.93007	0.98417	0.20052	0.070929	1	0.005037	0.81518	0.93626	2	0.0099831	0.96204	0.99585	8	0.0038005	0.54346	0.87879
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT	12	0.49987	0.21279	0.46715	0.50013	0.78821	1	0.0036607	0.48252	0.85176	6	0.0034106	0.39261	0.84582	6	0.0039107	0.56743	0.88456
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	26	0.5	0.13487	0.36486	0.5	0.86613	1	0.00411	0.65335	0.89271	13	0.0041185	0.55445	0.90663	13	0.0041016	0.63037	0.8931
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	12	0.4173	0.11489	0.32997	0.5827	0.88611	1	0.0052915	0.89211	0.96267	7	0.0056259	0.87413	0.99585	5	0.0048233	0.74625	0.92898
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	11	0.5451	0.32767	0.59323	0.4549	0.67333	1	0.0030501	0.30669	0.76076	5	0.0025718	0.29071	0.80965	6	0.0034486	0.45854	0.86085
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	37	0.51351	0.12987	0.35538	0.48649	0.87113	1	0.0028879	0.08991	0.5832	18	0.002954	0.17682	0.72945	19	0.0028254	0.17882	0.73649
GOBP_ARTERY_DEVELOPMENT	14	0.57092	0.34166	0.602	0.42908	0.65934	1	0.0039511	0.58741	0.8883	6	0.0034336	0.3956	0.84582	8	0.0043393	0.67233	0.91102
GOBP_CORONARY_VASCULATURE_DEVELOPMENT	11	0.2735	0.012987	0.095773	0.7265	0.98801	1	0.0041948	0.65335	0.89271	8	0.0039481	0.55844	0.90793	3	0.0048526	0.67433	0.91102
GOBP_KIDNEY_MORPHOGENESIS	14	0.57087	0.33666	0.59705	0.42913	0.66434	1	0.0028395	0.2018	0.71509	6	0.0020001	0.13786	0.71541	8	0.003469	0.44955	0.85729
GOBP_DENDRITIC_SPINE_DEVELOPMENT	10	0.79904	0.9011	0.96909	0.20096	0.0999	1	0.0058351	0.92607	0.97452	2	0.0098121	0.96004	0.99585	8	0.0048409	0.76224	0.93014
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	20	0.4004	0.02997	0.15683	0.5996	0.97103	1	0.0030052	0.22078	0.72584	12	0.0031696	0.31369	0.82197	8	0.0027584	0.28671	0.79241
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	32	0.59292	0.36563	0.62077	0.40708	0.63536	1	0.0036346	0.44456	0.83082	13	0.0024244	0.08991	0.67168	19	0.0044626	0.7982	0.93306
GOBP_MEMBRANE_ORGANIZATION	134	0.42585	0.000999	0.020299	0.57415	1	1	0.0035166	0.21978	0.72584	77	0.0038966	0.52248	0.90305	57	0.0030032	0.091908	0.68198
GOBP_MEMBRANE_FUSION	25	0.40074	0.026973	0.14471	0.59926	0.97403	1	0.0044862	0.79321	0.93178	15	0.0049688	0.82717	0.9907	10	0.0037623	0.52847	0.87879
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER	11	0.4548	0.17483	0.42002	0.5452	0.82617	1	0.0018044	0.037962	0.48992	6	0.0021202	0.15185	0.71541	5	0.0014255	0.10589	0.70608
GOBP_REGULATION_OF_WOUND_HEALING	26	0.8074	0.99101	1	0.1926	0.00999	0.63603	0.0030014	0.18482	0.69625	5	0.0062997	0.87712	0.99585	21	0.0022161	0.038961	0.64946
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING	13	0.92212	0.998	1	0.077883	0.002997	0.38162	0.0030733	0.26973	0.75094	1	0.0074963	0.8042	0.98976	12	0.0027047	0.22178	0.75935
GOBP_SOMITE_DEVELOPMENT	10	0.89872	0.96903	1	0.10128	0.031968	0.87227	0.002584	0.2028	0.71598	1	8.1257e-05	0.16783	0.71847	9	0.002862	0.29071	0.7929
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	99	0.5251	0.040959	0.18109	0.4749	0.96004	1	0.0040766	0.73427	0.91917	47	0.0039704	0.57043	0.90887	52	0.0041726	0.76723	0.93014
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING	22	0.45524	0.1049	0.31354	0.54476	0.8961	1	0.0040708	0.62637	0.89271	12	0.0050123	0.83916	0.99225	10	0.0029411	0.28771	0.79287
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	10	0.60026	0.54945	0.75014	0.39974	0.45155	1	0.0010563	0.018981	0.45317	4	0.0019631	0.2028	0.74207	6	0.00045173	0.010989	0.56287
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	40	0.47473	0.022977	0.13061	0.52527	0.97802	1	0.0042712	0.78621	0.93178	21	0.0035463	0.35365	0.84048	19	0.0050724	0.91808	0.96564
GOBP_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	10	0.59985	0.50549	0.72847	0.40015	0.4955	1	0.0046176	0.73726	0.91917	4	0.0054035	0.74026	0.97371	6	0.0040936	0.61538	0.89217
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	11	0.36312	0.025974	0.14297	0.63688	0.97502	1	0.0039006	0.57642	0.8883	7	0.0022495	0.16783	0.71847	4	0.0067901	0.8991	0.95784
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	12	0.4991	0.15784	0.39931	0.5009	0.84316	1	0.0023478	0.11788	0.62039	6	0.00055249	0.010989	0.4652	6	0.0041432	0.62338	0.89217
GOBP_RENAL_TUBULE_DEVELOPMENT	12	0.66581	0.60739	0.78973	0.33419	0.39361	1	0.0029133	0.24675	0.74253	4	0.0018018	0.18182	0.73225	8	0.003469	0.44955	0.85729
GOBP_CARDIAC_CONDUCTION	14	0.64259	0.65035	0.82427	0.35741	0.35065	1	0.0043546	0.70929	0.90984	5	0.0053372	0.76024	0.97519	9	0.0038088	0.54446	0.87879
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	20	0.5992	0.3956	0.64692	0.4008	0.60539	1	0.0028734	0.17982	0.68935	8	0.0015883	0.071928	0.62862	12	0.0037301	0.54645	0.87879
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	15	0.40012	0.037962	0.17556	0.59988	0.96304	1	0.0037561	0.51548	0.86518	9	0.0033269	0.37463	0.84357	6	0.0044	0.67732	0.91102
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	42	0.59479	0.41259	0.6589	0.40521	0.58841	1	0.0037691	0.48951	0.85325	17	0.0035415	0.39361	0.84582	25	0.0039239	0.61439	0.89217
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	71	0.5632	0.20579	0.45705	0.4368	0.7952	1	0.0036506	0.41858	0.82761	31	0.0037772	0.48851	0.89482	40	0.0035525	0.40759	0.84395
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	16	0.62397	0.45954	0.69166	0.37603	0.54146	1	0.004033	0.60739	0.8883	6	0.0026374	0.24575	0.7751	10	0.0048703	0.79421	0.93089
GOBP_MYELOID_CELL_DEVELOPMENT	19	0.36978	0.02997	0.15683	0.63022	0.97103	1	0.003727	0.4995	0.8595	12	0.0051041	0.85514	0.99454	7	0.0013664	0.061938	0.66777
GOBP_AXON_DEVELOPMENT	73	0.39761	0.000999	0.020299	0.60239	1	1	0.00371	0.46953	0.84764	44	0.0036515	0.35864	0.84048	29	0.0037988	0.54745	0.87879
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	33	0.66639	0.77922	0.89549	0.33361	0.22178	1	0.0030921	0.16883	0.67603	11	0.0038079	0.4975	0.89919	22	0.0027342	0.12987	0.7274
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	23	0.43623	0.073926	0.25304	0.56377	0.92707	1	0.0040669	0.63137	0.89271	13	0.0061541	0.96104	0.99585	10	0.0013536	0.021978	0.57414
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	11	0.27306	0.006993	0.065154	0.72694	0.99401	1	0.0024089	0.14286	0.65535	8	0.0021123	0.12587	0.70813	3	0.0031996	0.41958	0.84981
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	16	0.93705	1	1	0.06295	0.000999	0.14678	0.00093059	0.000999	0.17346	1	0.00024232	0.26474	0.78555	15	0.00097648	0.002997	0.43964
GOBP_SELECTIVE_AUTOPHAGY	12	0.66689	0.73526	0.87011	0.33311	0.26573	1	0.0031118	0.3007	0.75623	4	0.005348	0.73526	0.97337	8	0.0019937	0.13187	0.7274
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	93	0.46284	0.005994	0.058711	0.53716	0.995	1	0.0035387	0.26673	0.75094	50	0.0041738	0.71329	0.9671	43	0.0028003	0.05994	0.66777
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	12	0.41767	0.13487	0.36486	0.58233	0.86613	1	0.0051672	0.86713	0.95405	7	0.0061407	0.91409	0.99585	5	0.0038044	0.54845	0.87879
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	14	0.57244	0.48152	0.71184	0.42756	0.51948	1	0.0045159	0.76124	0.92436	6	0.0076325	0.97602	0.99585	8	0.0021785	0.16084	0.7274
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	47	0.53126	0.12088	0.33705	0.46874	0.88012	1	0.0042083	0.75125	0.9228	22	0.0030998	0.20579	0.74207	25	0.0051838	0.97103	0.98543
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	22	0.59019	0.4046	0.65268	0.40981	0.5964	1	0.0045611	0.79021	0.93178	9	0.0038171	0.49451	0.89547	13	0.0050761	0.87413	0.95582
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	17	0.29412	0.003996	0.048002	0.70588	0.997	1	0.0043691	0.71828	0.91482	12	0.0030975	0.28971	0.80923	5	0.0074208	0.96204	0.98543
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	66	0.5604	0.23277	0.48695	0.4396	0.76823	1	0.0026413	0.016983	0.44435	29	0.0025268	0.030969	0.53677	37	0.002731	0.065934	0.66777
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	13	0.38438	0.034965	0.16864	0.61562	0.96603	1	0.0049741	0.84515	0.94629	8	0.0036634	0.48951	0.89493	5	0.0070711	0.95305	0.98543
GOBP_PROTEIN_DNA_COMPLEX_ASSEMBLY	35	0.74238	0.96104	1	0.25762	0.03996	0.99122	0.0050398	0.95205	0.98293	9	0.0079503	0.995	0.99953	26	0.0040323	0.65834	0.90557
GOBP_GLYCOSYLATION	40	0.27624	0.000999	0.020299	0.72376	1	1	0.0043453	0.81219	0.93451	29	0.0047106	0.83916	0.99225	11	0.0033822	0.3996	0.84296
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	95	0.58929	0.34466	0.60338	0.41071	0.65634	1	0.0029464	0.01998	0.46539	39	0.0031336	0.13287	0.71099	56	0.002816	0.043956	0.64946
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	16	0.43816	0.096903	0.29998	0.56184	0.9041	1	0.0032744	0.32867	0.76973	9	0.0040839	0.56543	0.90887	7	0.0022337	0.19181	0.73649
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	11	0.54557	0.3956	0.64692	0.45443	0.60539	1	0.0029112	0.27273	0.75094	5	0.0034547	0.46953	0.88824	6	0.0024582	0.23776	0.77001
GOBP_T_CELL_APOPTOTIC_PROCESS	10	0.30116	0.036963	0.17304	0.69884	0.96404	1	0.0029376	0.28571	0.75223	7	0.0037591	0.52448	0.90305	3	0.0010208	0.12088	0.7274
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	14	0.64333	0.71129	0.86051	0.35667	0.28971	1	0.0056678	0.95205	0.98293	5	0.0092729	0.98801	0.99585	9	0.003665	0.50749	0.87689
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	21	0.71307	0.81419	0.91369	0.28693	0.18681	1	0.004067	0.64036	0.89271	6	0.0028593	0.28072	0.80175	15	0.0045501	0.76024	0.93014
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	37	0.5949	0.5005	0.72421	0.4051	0.5005	1	0.0045354	0.84316	0.94629	15	0.006356	0.98501	0.99585	22	0.003294	0.32867	0.8048
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	21	0.7618	0.95604	0.99621	0.2382	0.044955	1	0.003678	0.47153	0.84764	5	0.0072729	0.94006	0.99585	16	0.0025546	0.11888	0.7274
GOBP_ERK1_AND_ERK2_CASCADE	50	0.48069	0.044955	0.19252	0.51931	0.95604	1	0.0031108	0.12488	0.63434	26	0.0043262	0.7003	0.96178	24	0.0017941	0.006993	0.55309
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	34	0.50092	0.12687	0.34867	0.49908	0.87413	1	0.0029434	0.13786	0.65314	17	0.0047771	0.81219	0.98976	17	0.0011097	0.000999	0.31752
GOBP_RESPONSE_TO_OXYGEN_LEVELS	47	0.57433	0.33067	0.59359	0.42567	0.67033	1	0.0033504	0.24076	0.73812	20	0.0036037	0.39261	0.84582	27	0.0031627	0.26873	0.78479
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	27	0.33339	0.001998	0.030776	0.66661	0.999	1	0.0025602	0.062937	0.55494	18	0.0019981	0.031968	0.53677	9	0.0036846	0.51249	0.87695
GOBP_CALCIUM_ION_IMPORT	14	0.57123	0.37662	0.6288	0.42877	0.62438	1	0.0022527	0.087912	0.57702	6	0.0021559	0.15684	0.71807	8	0.0023252	0.19181	0.73649
GOBP_PLATELET_AGGREGATION	16	0.87414	0.995	1	0.12586	0.005994	0.49776	0.0023808	0.091908	0.5832	2	0.0026259	0.40759	0.85441	14	0.0023457	0.091908	0.68198
GOBP_RESPONSE_TO_FATTY_ACID	13	0.69236	0.80619	0.90899	0.30764	0.19481	1	0.0032585	0.33766	0.77313	4	0.0054725	0.74925	0.97485	9	0.0022745	0.15085	0.7274
GOBP_RESPONSE_TO_INTERLEUKIN_1	22	0.81726	0.98102	1	0.18274	0.01998	0.74827	0.0026738	0.091908	0.5832	4	0.0022906	0.25974	0.77976	18	0.0027589	0.13886	0.7274
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	30	0.633	0.61938	0.80042	0.367	0.38162	1	0.0035134	0.36963	0.79059	11	0.0038767	0.52248	0.90305	19	0.003303	0.33367	0.8048
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	49	0.53087	0.15884	0.40077	0.46913	0.84216	1	0.0037892	0.51748	0.86549	23	0.0045766	0.7952	0.98976	26	0.0030926	0.22577	0.75935
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	30	0.5655	0.23776	0.49415	0.4345	0.76324	1	0.0050692	0.94805	0.98145	13	0.0031452	0.25974	0.77976	17	0.0065404	0.99401	0.99505
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	167	0.56861	0.13487	0.36486	0.43139	0.86613	1	0.0038852	0.62837	0.89271	72	0.0039197	0.53347	0.90305	95	0.0038591	0.62737	0.89217
GOBP_LEUKOCYTE_PROLIFERATION	61	0.52473	0.11988	0.33623	0.47527	0.88112	1	0.0034978	0.28072	0.75094	29	0.0039777	0.56144	0.90793	32	0.0030629	0.16983	0.73107
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	50	0.52025	0.12088	0.33705	0.47975	0.88012	1	0.0034901	0.30869	0.76274	24	0.0041473	0.63536	0.94046	26	0.0028835	0.15684	0.7274
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	12	0.50095	0.31369	0.58129	0.49905	0.68731	1	0.0027823	0.21079	0.72584	6	0.0046887	0.67532	0.95712	6	0.00087589	0.032967	0.63503
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	33	0.54546	0.24076	0.49821	0.45454	0.76024	1	0.0034253	0.3037	0.75825	15	0.0037713	0.48252	0.89007	18	0.003137	0.25974	0.77814
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	305	0.52134	0.000999	0.020299	0.47866	1	1	0.0033851	0.028971	0.47308	146	0.003591	0.17083	0.721	159	0.0031961	0.035964	0.6408
GOBP_HETEROCHROMATIN_ORGANIZATION	17	0.46966	0.077922	0.26157	0.53034	0.92308	1	0.0048035	0.84715	0.94629	9	0.0027769	0.25075	0.77659	8	0.0070835	0.98701	0.99213
GOBP_RESPONSE_TO_GROWTH_FACTOR	115	0.52155	0.025974	0.14297	0.47845	0.97502	1	0.0032315	0.074925	0.55534	55	0.0029859	0.066933	0.62543	60	0.0034565	0.31369	0.79973
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR	12	0.58293	0.40759	0.65365	0.41707	0.59341	1	0.0034438	0.42557	0.82761	5	0.0031597	0.40659	0.85398	7	0.0036467	0.4975	0.87215
GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	10	0.60031	0.55544	0.75376	0.39969	0.44555	1	0.0052662	0.84715	0.94629	4	0.0073505	0.93407	0.99585	6	0.0038766	0.55445	0.87891
GOBP_ORGANELLE_ASSEMBLY	150	0.54004	0.04995	0.20429	0.45996	0.95105	1	0.0040687	0.77722	0.92781	69	0.004503	0.8971	0.99585	81	0.0036988	0.46454	0.8609
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION	10	0.69957	0.72727	0.8685	0.30043	0.27373	1	0.002719	0.23876	0.73673	3	0.0030893	0.45255	0.87539	7	0.0025603	0.26673	0.78376
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	13	0.6147	0.46054	0.69262	0.3853	0.54046	1	0.0045976	0.77522	0.92716	5	0.0042073	0.6024	0.92397	8	0.0048416	0.76224	0.93014
GOBP_DEMETHYLATION	12	0.41586	0.057942	0.22046	0.58414	0.94306	1	0.0040571	0.61239	0.88948	7	0.0020986	0.14585	0.71541	5	0.006799	0.93007	0.96867
GOBP_NEURON_DEATH	56	0.35775	0.000999	0.020299	0.64225	1	1	0.0033062	0.16983	0.67719	36	0.0035084	0.27772	0.79919	20	0.0029422	0.17483	0.73596
GOBP_DNA_CONFORMATION_CHANGE	61	0.60608	0.47552	0.70736	0.39392	0.52547	1	0.0038498	0.54845	0.8855	24	0.0036808	0.42557	0.86578	37	0.0039595	0.5964	0.88855
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	56	0.55334	0.16883	0.41395	0.44666	0.83217	1	0.0026049	0.00999	0.37414	25	0.0023965	0.042957	0.55407	31	0.002773	0.11588	0.7274
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	53	0.64119	0.72527	0.86742	0.35881	0.27572	1	0.002414	0.004995	0.29814	19	0.0024774	0.056943	0.59277	34	0.0023786	0.015984	0.57153
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	48	0.66631	0.82318	0.91838	0.33369	0.17782	1	0.0025795	0.014985	0.44033	16	0.002814	0.18581	0.73225	32	0.0024623	0.042957	0.64946
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	15	0.5994	0.43956	0.67761	0.4006	0.56144	1	0.0030371	0.24176	0.74	6	0.0022942	0.17882	0.72945	9	0.0035324	0.47253	0.86347
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	36	0.52841	0.20579	0.45705	0.47159	0.7952	1	0.0035875	0.38062	0.80508	17	0.0051409	0.88511	0.99585	19	0.0021977	0.060939	0.66777
GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	16	0.56331	0.42857	0.66768	0.43669	0.57243	1	0.0021549	0.050949	0.53059	7	0.0043072	0.64036	0.94135	9	0.00048085	0.001998	0.42335
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	14	0.42974	0.14386	0.37951	0.57026	0.85714	1	0.0051535	0.88611	0.96109	8	0.0065507	0.94805	0.99585	6	0.0032906	0.42158	0.84981
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	18	0.50041	0.23377	0.48797	0.49959	0.76723	1	0.0049266	0.87413	0.95677	9	0.0057411	0.88911	0.99585	9	0.0041122	0.61339	0.89217
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	19	0.52571	0.1978	0.44976	0.47429	0.8032	1	0.0047775	0.84316	0.94629	9	0.0037701	0.48152	0.89007	10	0.0056842	0.91009	0.96152
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	18	0.83241	0.97702	1	0.16759	0.023976	0.78956	0.0028231	0.16783	0.67344	3	0.002931	0.43357	0.86701	15	0.0028015	0.20579	0.74752
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	54	0.40755	0.000999	0.020299	0.59245	1	1	0.0037894	0.51049	0.86363	32	0.0034374	0.24176	0.7751	22	0.0043013	0.73427	0.92364
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	37	0.6206	0.51149	0.73015	0.3794	0.48951	1	0.0041204	0.67133	0.89753	14	0.0027358	0.15984	0.71807	23	0.0049632	0.9041	0.95784
GOBP_CELLULAR_RESPONSE_TO_LIPID	111	0.6301	0.65534	0.8284	0.3699	0.34565	1	0.0032193	0.078921	0.55623	41	0.0029346	0.06993	0.62543	70	0.003386	0.24276	0.77001
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	110	0.52703	0.030969	0.15944	0.47297	0.97003	1	0.0033516	0.13087	0.64914	52	0.0030346	0.071928	0.62862	58	0.0036358	0.44955	0.85729
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	26	0.61511	0.53247	0.7418	0.38489	0.46853	1	0.0034331	0.34166	0.77313	10	0.0037393	0.47552	0.89007	16	0.0032418	0.32468	0.80279
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	26	0.69138	0.78821	0.89826	0.30862	0.21279	1	0.0042604	0.71628	0.91482	8	0.0039027	0.54745	0.90616	18	0.0044194	0.74925	0.92962
GOBP_CELLULAR_RESPONSE_TO_RADIATION	28	0.60632	0.43856	0.67761	0.39368	0.56244	1	0.002898	0.11588	0.61654	11	0.0015839	0.023976	0.52973	17	0.0037484	0.51848	0.87695
