"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"6-oxopiperidine-2-carboxylate2","6-oxopiperidine-2-carboxylate",0.357406688627655,0.0433585090854915,0.154574847430797,"group1-groupCtrl"
"3-hydroxycotinine glucuronide2","3-hydroxycotinine glucuronide",0.67819483794431,0.0438474980748049,0.155685246200825,"group1-groupCtrl"
"quinate2","quinate",1.01266151535966,0.0444157465366367,0.157066974647703,"group1-groupCtrl"
"beta-hydroxyisovalerate2","beta-hydroxyisovalerate",0.353691041294204,0.0450593437415297,0.158452185651644,"group1-groupCtrl"
"3-methoxytyrosine2","3-methoxytyrosine",0.271131014979046,0.0451688100489294,0.158452185651644,"group1-groupCtrl"
"eicosenoylcarnitine (C20:1)*2","eicosenoylcarnitine (C20:1)*",-0.316907577124416,0.045425283783743,0.158588423030037,"group1-groupCtrl"
"palmitoylcholine2","palmitoylcholine",-0.572800026190209,0.0455693074157005,0.158588423030037,"group1-groupCtrl"
"emtricitabine2","emtricitabine",0.973167129236382,0.0462537797290703,0.16033424830986,"group1-groupCtrl"
"(R)-3-hydroxybutyrylcarnitine2","(R)-3-hydroxybutyrylcarnitine",-0.560489417011283,0.0466602155075164,0.161106334646031,"group1-groupCtrl"
"vanillic alcohol sulfate2","vanillic alcohol sulfate",0.865995741324471,0.0474096805320933,0.163052116967239,"group1-groupCtrl"
"propionylglycine (C3)2","propionylglycine (C3)",0.345843770113284,0.0478496590101387,0.163922464655827,"group1-groupCtrl"
"3-hydroxybutyrate (BHBA)2","3-hydroxybutyrate (BHBA)",-0.630784561441895,0.0483377811060355,0.164650426447519,"group1-groupCtrl"
"tyramine O-sulfate2","tyramine O-sulfate",-0.828430059402514,0.0484376397074799,0.164650426447519,"group1-groupCtrl"
"pregnen-diol disulfate*2","pregnen-diol disulfate*",0.370925280720361,0.0489335833367818,0.165694025429952,"group1-groupCtrl"
"erythritol2","erythritol",0.26843772694896,0.0492220855856164,0.16602988099456,"group1-groupCtrl"
"hypotaurine2","hypotaurine",-0.299875187878416,0.0495373811731871,0.166453192677721,"group1-groupCtrl"
"glutamine2","glutamine",-0.090373446141452,0.0498930517551452,0.167008421333062,"group1-groupCtrl"
"sulfate*2","sulfate*",-0.129679176362087,0.0504335630346183,0.168093443466896,"group1-groupCtrl"
"ribonate2","ribonate",0.172290382566366,0.0506005348634668,0.168093443466896,"group1-groupCtrl"
"4-allylphenol sulfate2","4-allylphenol sulfate",0.606968736446245,0.0510789107168347,0.168782309332841,"group1-groupCtrl"
"5alpha-pregnan-3beta,20alpha-diol disulfate2","5alpha-pregnan-3beta,20alpha-diol disulfate",-0.607844889855333,0.0511928099002686,0.168782309332841,"group1-groupCtrl"
"phosphocholine2","phosphocholine",-0.179531400008537,0.0529752123477305,0.174004723703969,"group1-groupCtrl"
"umbelliferone sulfate2","umbelliferone sulfate",0.991138582265627,0.0533698488692238,0.174646856187721,"group1-groupCtrl"
"N-acetyl-beta-alanine2","N-acetyl-beta-alanine",0.179049653538184,0.0537695437369884,0.175300705789364,"group1-groupCtrl"
"imidazole propionate2","imidazole propionate",0.583360536660153,0.054839275369219,0.178126090736315,"group1-groupCtrl"
"N-acetylvaline2","N-acetylvaline",0.148163937120659,0.0560406243650972,0.181356559292215,"group1-groupCtrl"
"tartarate2","tartarate",-1.08136596006395,0.0580188584325489,0.187068157519652,"group1-groupCtrl"
"C-glycosyltryptophan2","C-glycosyltryptophan",0.146206092646687,0.058434278594898,0.187717444423903,"group1-groupCtrl"
"glycerol2","glycerol",0.428204651496997,0.0587649930916074,0.188090872048685,"group1-groupCtrl"
"theanine2","theanine",1.53946128035698,0.0597378636320775,0.190509477837571,"group1-groupCtrl"
"3-(3-amino-3-carboxypropyl)uridine*2","3-(3-amino-3-carboxypropyl)uridine*",0.191936612279159,0.060434121873666,0.192031611895671,"group1-groupCtrl"
"3,5-dichloro-2,6-dihydroxybenzoic acid2","3,5-dichloro-2,6-dihydroxybenzoic acid",-0.390583826777372,0.0611574631791523,0.193628502556378,"group1-groupCtrl"
"chenodeoxycholate2","chenodeoxycholate",-0.881713748372437,0.0635371772013097,0.200439224480391,"group1-groupCtrl"
"N-acetylalliin2","N-acetylalliin",0.846640352685415,0.0641048078767915,0.201505077089413,"group1-groupCtrl"
"adenosine 3',5'-cyclic monophosphate (cAMP)2","adenosine 3',5'-cyclic monophosphate (cAMP)",0.246743747040204,0.0644608112892203,0.201900469645165,"group1-groupCtrl"
"5alpha-pregnan-3beta,20beta-diol monosulfate (1)2","5alpha-pregnan-3beta,20beta-diol monosulfate (1)",-0.604039006908602,0.0653384231828413,0.203920986232569,"group1-groupCtrl"
"N-acetyl-isoputreanine2","N-acetyl-isoputreanine",0.292244377441299,0.0657583020316725,0.20403868406451,"group1-groupCtrl"
"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*2","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",0.174055807953126,0.0658414453708736,0.20403868406451,"group1-groupCtrl"
"3beta-hydroxy-5-cholestenoate2","3beta-hydroxy-5-cholestenoate",-0.435437312879357,0.0673089262158793,0.207851860180726,"group1-groupCtrl"
"7-methylguanine2","7-methylguanine",0.153480391759555,0.0677286391948117,0.208414093241579,"group1-groupCtrl"
"cotinine N-oxide2","cotinine N-oxide",0.546930258315714,0.0682032949892856,0.208753691266331,"group1-groupCtrl"
"tridecenedioate (C13:1-DC)*2","tridecenedioate (C13:1-DC)*",-0.447835687887642,0.0683150620221631,0.208753691266331,"group1-groupCtrl"
"citrulline2","citrulline",0.186661034960284,0.0690961644528708,0.209832506820548,"group1-groupCtrl"
"S-(3-hydroxypropyl)mercapturic acid (HPMA)2","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.610127670119487,0.069146629955688,0.209832506820548,"group1-groupCtrl"
"N-acetylglutamate2","N-acetylglutamate",0.253637540004597,0.0711144901790663,0.215060027196694,"group1-groupCtrl"
"1,5-anhydroglucitol (1,5-AG)2","1,5-anhydroglucitol (1,5-AG)",-0.312749213565106,0.0720357742538942,0.217097505225654,"group1-groupCtrl"
"gamma-glutamyl-2-aminobutyrate2","gamma-glutamyl-2-aminobutyrate",-0.309820426620612,0.0732397944484748,0.219970204559289,"group1-groupCtrl"
"3-ureidopropionate2","3-ureidopropionate",0.296370778939829,0.0736445111844453,0.220430840644227,"group1-groupCtrl"
"N-acetyltyrosine2","N-acetyltyrosine",0.309864371415098,0.0751049034316501,0.223562842295764,"group1-groupCtrl"
"2-methoxyhydroquinone sulfate (1)2","2-methoxyhydroquinone sulfate (1)",0.605918625330577,0.0752007280242306,0.223562842295764,"group1-groupCtrl"
"hydroxycotinine2","hydroxycotinine",1.01409032511952,0.0759012024449837,0.224882954541387,"group1-groupCtrl"
"trimethylamine N-oxide2","trimethylamine N-oxide",-0.378589756819587,0.0768054139176574,0.226393568167469,"group1-groupCtrl"
"4-acetamidobutanoate2","4-acetamidobutanoate",0.17971619326417,0.0769273469941913,0.226393568167469,"group1-groupCtrl"
"methylsuccinoylcarnitine2","methylsuccinoylcarnitine",0.308910235789948,0.0782704348599052,0.229269917744912,"group1-groupCtrl"
"arachidonoylcholine2","arachidonoylcholine",-0.496540262180095,0.0784275659332651,0.229269917744912,"group1-groupCtrl"
"beta-citrylglutamate2","beta-citrylglutamate",-0.205283776384483,0.0786893762897859,0.229271039887516,"group1-groupCtrl"
"cotinine2","cotinine",2.01499081006045,0.0790228249690881,0.229480190390365,"group1-groupCtrl"
"xanthine2","xanthine",0.302439366980623,0.0825253699390171,0.238860559196429,"group1-groupCtrl"
"adipate2","adipate",0.438661743798345,0.0832263633676242,0.240097107478311,"group1-groupCtrl"
"N-acetylasparagine2","N-acetylasparagine",0.349835508666435,0.0835044384213947,0.24010948359201,"group1-groupCtrl"
"2-hydroxyoctanoate2","2-hydroxyoctanoate",0.383033435791986,0.084144795075817,0.241160082619253,"group1-groupCtrl"
"salicylate2","salicylate",0.88585518231356,0.0852557170001118,0.243277676431041,"group1-groupCtrl"
"hydantoin-5-propionate2","hydantoin-5-propionate",0.462423571928722,0.0855315575311332,0.243277676431041,"group1-groupCtrl"
"pipecolate2","pipecolate",-0.323446306537541,0.0858109511282497,0.243277676431041,"group1-groupCtrl"
"5-(galactosylhydroxy)-L-lysine2","5-(galactosylhydroxy)-L-lysine",0.383341377026912,0.086161759749951,0.243277676431041,"group1-groupCtrl"
"(2,4 or 2,5)-dimethylphenol sulfate2","(2,4 or 2,5)-dimethylphenol sulfate",0.9591523598587,0.0862706469441889,0.243277676431041,"group1-groupCtrl"
"oleoylcholine2","oleoylcholine",-0.493134888936262,0.0888904339190876,0.249861892778974,"group1-groupCtrl"
"gentisate2","gentisate",0.497221167378162,0.0892547168141881,0.250084302383524,"group1-groupCtrl"
"dihomo-linolenoylcarnitine (C20:3n3 or 6)*2","dihomo-linolenoylcarnitine (C20:3n3 or 6)*",-0.216799325348394,0.0899461726146577,0.251219087207181,"group1-groupCtrl"
"N2-acetyl,N6,N6-dimethyllysine2","N2-acetyl,N6,N6-dimethyllysine",-0.653628738843998,0.0906842693805531,0.252476521418238,"group1-groupCtrl"
"5,6-dihydrouridine2","5,6-dihydrouridine",0.173170168278609,0.0915630748002768,0.254116508227351,"group1-groupCtrl"
"docosahexaenoylcholine2","docosahexaenoylcholine",-0.493452493140515,0.0924419069456558,0.255746222054701,"group1-groupCtrl"
"3-methoxycatechol sulfate (1)2","3-methoxycatechol sulfate (1)",0.626540533184723,0.0928377036502995,0.255801839701946,"group1-groupCtrl"
"kynurenine2","kynurenine",0.169884851226892,0.0930453670067512,0.255801839701946,"group1-groupCtrl"
"octadecenedioate (C18:1-DC)2","octadecenedioate (C18:1-DC)",-0.357616050567722,0.0936537187325287,0.256669722901337,"group1-groupCtrl"
"cholate2","cholate",-0.903077528185782,0.0945986408346925,0.258451738355219,"group1-groupCtrl"
"carboxyethyl-GABA2","carboxyethyl-GABA",0.357885162058205,0.0955916868464103,0.260353755789757,"group1-groupCtrl"
"3-amino-2-piperidone2","3-amino-2-piperidone",0.181361816485515,0.0975257483367133,0.264201070170871,"group1-groupCtrl"
"3-hydroxydecanoylcarnitine2","3-hydroxydecanoylcarnitine",-0.38173007331546,0.0976067807700823,0.264201070170871,"group1-groupCtrl"
"gamma-glutamylphenylalanine2","gamma-glutamylphenylalanine",0.159867736249488,0.0985103273931313,0.265826329611619,"group1-groupCtrl"
"nervonoylcarnitine (C24:1)*2","nervonoylcarnitine (C24:1)*",-0.208816505207883,0.0991447483399807,0.266168969888321,"group1-groupCtrl"
"2-naphthol sulfate2","2-naphthol sulfate",0.678344190794606,0.0992443023414835,0.266168969888321,"group1-groupCtrl"
"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*2","branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",-0.493625095901958,0.0999766395219523,0.267315587990098,"group1-groupCtrl"
"darunavir2","darunavir",0.972077545026635,0.101255466274141,0.269911987606146,"group1-groupCtrl"
"11-ketoetiocholanolone glucuronide2","11-ketoetiocholanolone glucuronide",0.407724874547529,0.104937878310941,0.278880361450591,"group1-groupCtrl"
"fumarate2","fumarate",0.168760266157579,0.106840964894453,0.283080139614609,"group1-groupCtrl"
"metformin2","metformin",0.813705942595861,0.107475741053539,0.283904291879377,"group1-groupCtrl"
"pregnenetriol disulfate*2","pregnenetriol disulfate*",0.340652405877183,0.108841036040004,0.286647413234485,"group1-groupCtrl"
"1-oleoyl-GPG (18:1)*2","1-oleoyl-GPG (18:1)*",-0.308483971303056,0.109332568467094,0.287079827980964,"group1-groupCtrl"
"N-acetyl-2-aminooctanoate*2","N-acetyl-2-aminooctanoate*",0.311008235233235,0.110143304418156,0.288345307387234,"group1-groupCtrl"
"2S,3R-dihydroxybutyrate2","2S,3R-dihydroxybutyrate",-0.240784195195754,0.110486837262237,0.288383798449351,"group1-groupCtrl"
"cysteinylglycine disulfide*2","cysteinylglycine disulfide*",-0.132260743618805,0.112350376329051,0.29237768558035,"group1-groupCtrl"
"2-hydroxy-3-methylvalerate2","2-hydroxy-3-methylvalerate",0.26421602021088,0.113467854295247,0.2943524496027,"group1-groupCtrl"
"2-hydroxyfluorene sulfate2","2-hydroxyfluorene sulfate",0.70403039035038,0.113780479378923,0.2943524496027,"group1-groupCtrl"
"hyocholate2","hyocholate",-0.774948718391107,0.114840144188012,0.295854474278073,"group1-groupCtrl"
"cytosine2","cytosine",0.446694349480107,0.115035776201623,0.295854474278073,"group1-groupCtrl"
"4-hydroxyphenylpyruvate2","4-hydroxyphenylpyruvate",0.299201762414353,0.116141878898855,0.297825812264024,"group1-groupCtrl"
"guanidinosuccinate2","guanidinosuccinate",-0.350530726991315,0.116588955727749,0.297871719095006,"group1-groupCtrl"
"propyl 4-hydroxybenzoate sulfate2","propyl 4-hydroxybenzoate sulfate",0.809640504862689,0.116839077957448,0.297871719095006,"group1-groupCtrl"
"N-methylpipecolate2","N-methylpipecolate",-0.39759056275808,0.118256502232427,0.300611456399532,"group1-groupCtrl"
"deoxycarnitine2","deoxycarnitine",-0.175600529497543,0.119827703012268,0.30372513162358,"group1-groupCtrl"
"homocitrulline2","homocitrulline",0.360234380281546,0.121546964232674,0.30719506522206,"group1-groupCtrl"
"cysteine s-sulfate2","cysteine s-sulfate",0.148369117107199,0.123518549376015,0.310460930377212,"group1-groupCtrl"
"N1-Methyl-4-pyridone-3-carboxamide2","N1-Methyl-4-pyridone-3-carboxamide",-0.334882038928415,0.123547166136428,0.310460930377212,"group1-groupCtrl"
"gamma-glutamylisoleucine*2","gamma-glutamylisoleucine*",0.192454039131359,0.126530210883549,0.316655196993262,"group1-groupCtrl"
"N-acetyl-1-methylhistidine*2","N-acetyl-1-methylhistidine*",0.503490985805368,0.126786808332023,0.316655196993262,"group1-groupCtrl"
"tetradecadienedioate (C14:2-DC)*2","tetradecadienedioate (C14:2-DC)*",-0.394826280577352,0.12709535842831,0.316655196993262,"group1-groupCtrl"
"N6-succinyladenosine2","N6-succinyladenosine",0.247794257722785,0.128125474153225,0.318317396125719,"group1-groupCtrl"
"indoleacetate2","indoleacetate",0.32646495224187,0.128511233590952,0.318373875308657,"group1-groupCtrl"
"dopamine 4-sulfate2","dopamine 4-sulfate",0.567202294029527,0.129909183030666,0.320930573289842,"group1-groupCtrl"
"propionylcarnitine (C3)2","propionylcarnitine (C3)",0.231725173848493,0.130919989181032,0.3225191868308,"group1-groupCtrl"
"N-palmitoylserine2","N-palmitoylserine",-0.242555635291203,0.131934780692426,0.323964578144773,"group1-groupCtrl"
"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*2","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",-0.340692819010429,0.132245517646327,0.323964578144773,"group1-groupCtrl"
"suberate (C8-DC)2","suberate (C8-DC)",0.320288917370337,0.134732855317453,0.329138479424529,"group1-groupCtrl"
"palmitoloelycholine2","palmitoloelycholine",-0.503408013221379,0.135314417914962,0.32919672373522,"group1-groupCtrl"
"alliin2","alliin",0.865068243731758,0.13569100440234,0.32919672373522,"group1-groupCtrl"
"glycerophosphorylcholine (GPC)2","glycerophosphorylcholine (GPC)",-0.154669637404248,0.136191586318125,0.32919672373522,"group1-groupCtrl"
"N1-Methyl-2-pyridone-5-carboxamide2","N1-Methyl-2-pyridone-5-carboxamide",-0.333555267350207,0.136310243893198,0.32919672373522,"group1-groupCtrl"
"3-hydroxyisobutyrate2","3-hydroxyisobutyrate",-0.259281180964066,0.13685800196804,0.32919672373522,"group1-groupCtrl"
"N-stearoyltaurine2","N-stearoyltaurine",-0.3607795547027,0.13700889870394,0.32919672373522,"group1-groupCtrl"
"glutamine conjugate of C6H10O2 (2)*2","glutamine conjugate of C6H10O2 (2)*",0.433100877447492,0.13784583752688,0.330302730904573,"group1-groupCtrl"
"2-hydroxyglutarate2","2-hydroxyglutarate",0.204046420225375,0.138995084584155,0.332149016840066,"group1-groupCtrl"
"tryptophan betaine2","tryptophan betaine",-0.926897056098717,0.140392185805507,0.334099529935002,"group1-groupCtrl"
"ornithine2","ornithine",-0.159201815690588,0.14057323437402,0.334099529935002,"group1-groupCtrl"
"phosphate2","phosphate",-0.0690272459083502,0.14370855846074,0.340628123702889,"group1-groupCtrl"
"N-methylproline2","N-methylproline",-0.683182993872448,0.145724855851922,0.344476276501714,"group1-groupCtrl"
"alanine2","alanine",0.102342133279412,0.146925944408561,0.345589506218473,"group1-groupCtrl"
"5-hydroxyhexanoate2","5-hydroxyhexanoate",0.324235194811021,0.146983906293604,0.345589506218473,"group1-groupCtrl"
"glycine conjugate of C10H12O2*2","glycine conjugate of C10H12O2*",0.389968681632846,0.149521572538653,0.350616093894114,"group1-groupCtrl"
"methyl vanillate sulfate2","methyl vanillate sulfate",0.480191954253647,0.150552567421317,0.352092271009321,"group1-groupCtrl"
"perfluorooctanoate (PFOA)2","perfluorooctanoate (PFOA)",-0.231866813012835,0.152539580220548,0.354902995594909,"group1-groupCtrl"
"gamma-glutamyltyrosine2","gamma-glutamyltyrosine",0.17005858433902,0.152563773476945,0.354902995594909,"group1-groupCtrl"
"N6-acetyllysine2","N6-acetyllysine",0.121744429614315,0.15318193567159,0.355398300486731,"group1-groupCtrl"
"N2,N5-diacetylornithine2","N2,N5-diacetylornithine",0.266034498953365,0.153608149849933,0.355446826961454,"group1-groupCtrl"
"4-hydroxycoumarin2","4-hydroxycoumarin",-0.561643561317871,0.156795977926719,0.361868612215086,"group1-groupCtrl"
"S-methylcysteine2","S-methylcysteine",-0.217871680866256,0.158066986883312,0.363844481618542,"group1-groupCtrl"
"3-methyladipate2","3-methyladipate",-0.368790855048508,0.15917936333512,0.365343289650434,"group1-groupCtrl"
"androstenediol (3beta,17beta) monosulfate (2)2","androstenediol (3beta,17beta) monosulfate (2)",-0.404293429706242,0.159551288410623,0.365343289650434,"group1-groupCtrl"
"S-methylcysteine sulfoxide2","S-methylcysteine sulfoxide",-0.32319154614766,0.160421220641012,0.366378673182728,"group1-groupCtrl"
"5-oxoproline2","5-oxoproline",-0.123872909903623,0.162637476666898,0.370313987052713,"group1-groupCtrl"
"1-methyl-5-imidazoleacetate2","1-methyl-5-imidazoleacetate",0.494872684102576,0.162988824404045,0.370313987052713,"group1-groupCtrl"
"5alpha-androstan-3beta,17alpha-diol disulfate2","5alpha-androstan-3beta,17alpha-diol disulfate",-0.734629170622842,0.16449870117689,0.371834514893476,"group1-groupCtrl"
"indole-3-carboxylate2","indole-3-carboxylate",0.406945540714489,0.164506033955153,0.371834514893476,"group1-groupCtrl"
"cystine2","cystine",-0.116171081386404,0.167291874863305,0.377159316851204,"group1-groupCtrl"
"ascorbic acid 2-sulfate2","ascorbic acid 2-sulfate",0.192607128616511,0.167924785087018,0.377615478259782,"group1-groupCtrl"
"deoxycholic acid glucuronide2","deoxycholic acid glucuronide",-0.521816816031829,0.169372056170212,0.379600719123743,"group1-groupCtrl"
"heptanoate (7:0)2","heptanoate (7:0)",0.165305704135105,0.169673297487466,0.379600719123743,"group1-groupCtrl"
"androsterone sulfate2","androsterone sulfate",-0.55190703231211,0.170894484543716,0.380051990849646,"group1-groupCtrl"
"oleoylcarnitine (C18:1)2","oleoylcarnitine (C18:1)",-0.156961748252652,0.171117519582983,0.380051990849646,"group1-groupCtrl"
"16-hydroxypalmitate2","16-hydroxypalmitate",-0.192046360914175,0.171175069994994,0.380051990849646,"group1-groupCtrl"
"xanthurenate2","xanthurenate",-0.361619191280695,0.175229197005123,0.38743437878158,"group1-groupCtrl"
"saccharin2","saccharin",0.932001004276452,0.175383635548788,0.38743437878158,"group1-groupCtrl"
"atazanavir2","atazanavir",1.20679059256407,0.176006767768608,0.387834008374547,"group1-groupCtrl"
"methylsuccinate2","methylsuccinate",0.162059760166483,0.177819816334878,0.390847064976661,"group1-groupCtrl"
"3-methyl-2-oxovalerate2","3-methyl-2-oxovalerate",0.139090999430636,0.179998799105008,0.394647367037731,"group1-groupCtrl"
"stearoylcholine*2","stearoylcholine*",-0.41353637749873,0.18709893990908,0.40821592628139,"group1-groupCtrl"
"hexadecenedioate (C16:1-DC)*2","hexadecenedioate (C16:1-DC)*",-0.278998628047377,0.187118360735597,0.40821592628139,"group1-groupCtrl"
"O-sulfo-L-tyrosine2","O-sulfo-L-tyrosine",0.131791792966226,0.188958880987853,0.411208284432623,"group1-groupCtrl"
"mannonate*2","mannonate*",0.174706458228456,0.194864240427703,0.423009749641325,"group1-groupCtrl"
"branched chain 14:0 dicarboxylic acid2","branched chain 14:0 dicarboxylic acid",-0.405504956882183,0.195515374405269,0.423375267539311,"group1-groupCtrl"
"N-formylphenylalanine2","N-formylphenylalanine",-0.156052116304698,0.196901719196962,0.424633131956178,"group1-groupCtrl"
"docosapentaenoate (DPA; 22:5n3)2","docosapentaenoate (DPA; 22:5n3)",-0.29881843725014,0.19706463478468,0.424633131956178,"group1-groupCtrl"
"dihydroferulate2","dihydroferulate",0.605279607771227,0.202532479945428,0.433798075493033,"group1-groupCtrl"
"gamma-tocopherol/beta-tocopherol2","gamma-tocopherol/beta-tocopherol",0.275005318496373,0.202541330671845,0.433798075493033,"group1-groupCtrl"
"5alpha-androstan-3alpha,17beta-diol monosulfate (1)2","5alpha-androstan-3alpha,17beta-diol monosulfate (1)",-0.525922474876605,0.203132882860144,0.433798075493033,"group1-groupCtrl"
"glycodeoxycholate2","glycodeoxycholate",0.662128277179205,0.203948088896623,0.433798075493033,"group1-groupCtrl"
"valine2","valine",-0.113398466006511,0.204130063021896,0.433798075493033,"group1-groupCtrl"
"glucose2","glucose",0.0704914993135193,0.204285752769239,0.433798075493033,"group1-groupCtrl"
"N-acetylmethionine2","N-acetylmethionine",0.195673308293901,0.206560166231755,0.437568274843596,"group1-groupCtrl"
"2,3-dihydroxy-2-methylbutyrate2","2,3-dihydroxy-2-methylbutyrate",0.290747066371104,0.208270686509543,0.440128655587637,"group1-groupCtrl"
"thyroxine2","thyroxine",-0.114108405800855,0.211217552042007,0.445283156588557,"group1-groupCtrl"
"4-cholesten-3-one2","4-cholesten-3-one",0.170754411242464,0.212974748845015,0.446093166435058,"group1-groupCtrl"
"4-acetamidophenol2","4-acetamidophenol",-0.412154075525044,0.213114630238783,0.446093166435058,"group1-groupCtrl"
"tetradecadienoate (14:2)*2","tetradecadienoate (14:2)*",-0.345601019632865,0.213127749984366,0.446093166435058,"group1-groupCtrl"
"anserine2","anserine",0.403716047525152,0.215313063036943,0.44959418162714,"group1-groupCtrl"
"2-ketocaprylate2","2-ketocaprylate",0.251551264893465,0.217971065535002,0.453863847822615,"group1-groupCtrl"
"docosatrienoate (22:3n3)2","docosatrienoate (22:3n3)",-0.332924336023132,0.218392866341099,0.453863847822615,"group1-groupCtrl"
"indolin-2-one2","indolin-2-one",-0.295980135292814,0.219980649125315,0.456082811543503,"group1-groupCtrl"
"alpha-ketobutyrate2","alpha-ketobutyrate",0.219902024773168,0.224704795503618,0.464778551077059,"group1-groupCtrl"
"stearate (18:0)2","stearate (18:0)",-0.161360429793556,0.225650259823379,0.46563594791789,"group1-groupCtrl"
"mannitol/sorbitol2","mannitol/sorbitol",-0.445372655039927,0.229278922481577,0.471549825798434,"group1-groupCtrl"
"THC carboxylic acid2","THC carboxylic acid",0.310524767998562,0.229591534339716,0.471549825798434,"group1-groupCtrl"
"caprylate (8:0)2","caprylate (8:0)",0.256475230729174,0.232166433812632,0.47572421134037,"group1-groupCtrl"
"androstenediol (3alpha, 17alpha) monosulfate (2)2","androstenediol (3alpha, 17alpha) monosulfate (2)",-0.26320911813276,0.23386399067087,0.4771699542808,"group1-groupCtrl"
"biliverdin2","biliverdin",-0.279767631592583,0.23396018282867,0.4771699542808,"group1-groupCtrl"
"malonate2","malonate",0.0883974621500382,0.235693677154896,0.478631037703705,"group1-groupCtrl"
"(2 or 3)-decenoate (10:1n7 or n8)2","(2 or 3)-decenoate (10:1n7 or n8)",-0.371265373237159,0.236130666851188,0.478631037703705,"group1-groupCtrl"
"7-hydroxyindole sulfate2","7-hydroxyindole sulfate",-0.358706505176599,0.236313841876515,0.478631037703705,"group1-groupCtrl"
"phenyllactate (PLA)2","phenyllactate (PLA)",0.170290416580703,0.237056370952186,0.479028657431029,"group1-groupCtrl"
"N-acetylhistidine2","N-acetylhistidine",0.13821163638444,0.238188697538308,0.480210316646197,"group1-groupCtrl"
"2-O-methylascorbic acid2","2-O-methylascorbic acid",0.169577563720705,0.244162311168798,0.491124648841825,"group1-groupCtrl"
"citalopram/escitalopram2","citalopram/escitalopram",-0.0982046536559089,0.245234546783272,0.492152625924324,"group1-groupCtrl"
"glycochenodeoxycholate 3-sulfate2","glycochenodeoxycholate 3-sulfate",0.412840808235302,0.246215497540937,0.492674504240204,"group1-groupCtrl"
"heneicosapentaenoate (21:5n3)2","heneicosapentaenoate (21:5n3)",-0.532936591805075,0.246618138382496,0.492674504240204,"group1-groupCtrl"
"androstenediol (3alpha, 17alpha) monosulfate (3)2","androstenediol (3alpha, 17alpha) monosulfate (3)",-0.344508097868096,0.248504499046619,0.494436872885068,"group1-groupCtrl"
"dimethylarginine (ADMA + SDMA)2","dimethylarginine (ADMA + SDMA)",0.0594453640461881,0.248627891610393,0.494436872885068,"group1-groupCtrl"
"thioproline2","thioproline",-0.0740500804605926,0.252373213565692,0.500749566283058,"group1-groupCtrl"
"nisinate (24:6n3)2","nisinate (24:6n3)",0.450764674865117,0.254489184977797,0.503808160779972,"group1-groupCtrl"
"histidine2","histidine",-0.143304407784469,0.255281910823735,0.504239269802739,"group1-groupCtrl"
"1-linoleoyl-GPA (18:2)*2","1-linoleoyl-GPA (18:2)*",-0.198522574486224,0.256251039102546,0.505016092793107,"group1-groupCtrl"
"pyroglutamine*2","pyroglutamine*",0.20256548652865,0.260247936858486,0.511171369845512,"group1-groupCtrl"
"etiocholanolone glucuronide2","etiocholanolone glucuronide",0.30343841516369,0.260680603149434,0.511171369845512,"group1-groupCtrl"
"glycochenodeoxycholate glucuronide (1)2","glycochenodeoxycholate glucuronide (1)",0.428576835520355,0.261436567910531,0.511171369845512,"group1-groupCtrl"
"acisoga2","acisoga",0.256582948477467,0.261806652112255,0.511171369845512,"group1-groupCtrl"
"3-decenoylcarnitine2","3-decenoylcarnitine",-0.202887221544065,0.262288616226318,0.511171369845512,"group1-groupCtrl"
"homovanillate (HVA)2","homovanillate (HVA)",0.174625704483174,0.263524719045616,0.511910992748426,"group1-groupCtrl"
"heptenedioate (C7:1-DC)*2","heptenedioate (C7:1-DC)*",0.213099824939664,0.263835540162245,0.511910992748426,"group1-groupCtrl"
"1-palmitoyl-GPG (16:0)*2","1-palmitoyl-GPG (16:0)*",-0.17685951896322,0.265093598043252,0.513216524247091,"group1-groupCtrl"
"THC carboxylic acid glucuronide2","THC carboxylic acid glucuronide",0.290281010495758,0.267592469470691,0.516913206444485,"group1-groupCtrl"
"raltegravir2","raltegravir",0.253494820690075,0.26860858929508,0.517735676509417,"group1-groupCtrl"
"dopamine 3-O-sulfate2","dopamine 3-O-sulfate",0.315215573539323,0.271428621705373,0.522023906218447,"group1-groupCtrl"
"1H-indole-7-acetic acid2","1H-indole-7-acetic acid",-0.443913675822425,0.272160772522721,0.522286646613624,"group1-groupCtrl"
"1-ribosyl-imidazoleacetate*2","1-ribosyl-imidazoleacetate*",0.179594673645423,0.272832668251796,0.522396929438098,"group1-groupCtrl"
"ethyl alpha-glucopyranoside2","ethyl alpha-glucopyranoside",-0.553377913706792,0.273909794600334,0.522396929438098,"group1-groupCtrl"
"norcotinine2","norcotinine",0.283847568511578,0.274005230948147,0.522396929438098,"group1-groupCtrl"
"3-hydroxysebacate2","3-hydroxysebacate",0.30003761020753,0.276940487139271,0.52662160432323,"group1-groupCtrl"
