"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"N-formylphenylalanine","N-formylphenylalanine",0.0383526147567006,0.62876837168256,0.795480293327012,"group2-group1"
"erythronate*","erythronate*",0.0236919149676738,0.629101686620262,0.795480293327012,"group2-group1"
"glycolithocholate","glycolithocholate",0.134355703446057,0.629490676817498,0.795480293327012,"group2-group1"
"hypoxanthine","hypoxanthine",0.0693324881013029,0.634434118529859,0.798905385452927,"group2-group1"
"theophylline","theophylline",0.121580406137399,0.634548852200552,0.798905385452927,"group2-group1"
"raltegravir","raltegravir",0.0743785124304917,0.634933926637047,0.798905385452927,"group2-group1"
"4-imidazoleacetate","4-imidazoleacetate",0.0729114397991828,0.639007310855089,0.801470542145408,"group2-group1"
"ectoine","ectoine",-0.100177053732014,0.639169427852184,0.801470542145408,"group2-group1"
"2-hydroxy-3-methylvalerate","2-hydroxy-3-methylvalerate",0.052560031485487,0.639714229762584,0.801470542145408,"group2-group1"
"catechol glucuronide","catechol glucuronide",0.109939167361664,0.649204019065699,0.811290221006077,"group2-group1"
"benzoate","benzoate",0.053037952154648,0.649402206552185,0.811290221006077,"group2-group1"
"2-ethylphenylsulfate","2-ethylphenylsulfate",-0.168013078418191,0.65132902864856,0.81253991198405,"group2-group1"
"m-tyramine sulfate","m-tyramine sulfate",0.0651971416498139,0.654213240165688,0.81497870969504,"group2-group1"
"3-methylcytidine","3-methylcytidine",0.0483948328502484,0.65844002942264,0.819080717451994,"group2-group1"
"alanine","alanine",0.0201787816435327,0.660855283894123,0.820920798831652,"group2-group1"
"16a-hydroxy DHEA 3-sulfate","16a-hydroxy DHEA 3-sulfate",-0.0781327734431607,0.664647955845077,0.824464296005846,"group2-group1"
"androstenediol (3beta,17beta) monosulfate (2)","androstenediol (3beta,17beta) monosulfate (2)",0.0828416993680382,0.6658569210905,0.824797344345153,"group2-group1"
"carnitine","carnitine",0.018467364063629,0.66778830435018,0.826023050656005,"group2-group1"
"ursodeoxycholate","ursodeoxycholate",-0.144815873455095,0.670352469305692,0.828026923353651,"group2-group1"
"sulfate of piperine metabolite C18H21NO3 (1)*","sulfate of piperine metabolite C18H21NO3 (1)*",0.104199446925205,0.67344759107942,0.829623299761826,"group2-group1"
"1-methyl-5-imidazoleacetate","1-methyl-5-imidazoleacetate",0.0964829528787629,0.67353681805065,0.829623299761826,"group2-group1"
"ergothioneine","ergothioneine",0.0684370838096913,0.675678332321019,0.831093825309304,"group2-group1"
"3-hydroxypyridine sulfate","3-hydroxypyridine sulfate",0.11828957196769,0.677661288196206,0.831446033115889,"group2-group1"
"piperine","piperine",0.140758889807695,0.677860790966774,0.831446033115889,"group2-group1"
"1,7-dimethylurate","1,7-dimethylurate",0.105574573955823,0.681318637047645,0.83452017414914,"group2-group1"
"4-vinylphenol sulfate","4-vinylphenol sulfate",-0.0765998390250399,0.682310855564322,0.834569902831117,"group2-group1"
"4-acetamidophenol","4-acetamidophenol",0.0820113153645585,0.68440819841765,0.835969345421002,"group2-group1"
"catechol sulfate","catechol sulfate",0.0708547915540262,0.6859658232702,0.83670657441998,"group2-group1"
"N-stearoylserine*","N-stearoylserine*",0.0599627674384276,0.688063566125977,0.837764042319924,"group2-group1"
"thyroxine","thyroxine",0.0228627973037286,0.688743300470542,0.837764042319924,"group2-group1"
"gamma-glutamylcitrulline*","gamma-glutamylcitrulline*",0.033063925082022,0.70013512879141,0.850441146745245,"group2-group1"
"S-methylcysteine sulfoxide","S-methylcysteine sulfoxide",-0.057100772176028,0.703399095985258,0.8532240763196,"group2-group1"
"2-aminophenol sulfate","2-aminophenol sulfate",0.0876238872157688,0.707189183861213,0.853980090306596,"group2-group1"
"glucuronide of C12H22O4 (1)*","glucuronide of C12H22O4 (1)*",0.0873649338448157,0.707804025912259,0.853980090306596,"group2-group1"
"1,3-dimethylurate","1,3-dimethylurate",0.10009338661512,0.708591235568559,0.853980090306596,"group2-group1"
"6-bromotryptophan","6-bromotryptophan",0.0274302951414514,0.708722002141618,0.853980090306596,"group2-group1"
"N-acetylisoleucine","N-acetylisoleucine",0.0239803042199978,0.70889111259202,0.853980090306596,"group2-group1"
"vanillactate","vanillactate",-0.0403727736492851,0.713621184040943,0.858499010156251,"group2-group1"
"bilirubin","bilirubin",0.0519015296383775,0.716133526868135,0.859826144922914,"group2-group1"
"arabinose","arabinose",-0.0554963909527538,0.716685190351938,0.859826144922914,"group2-group1"
"3-ethylcatechol sulfate (1)","3-ethylcatechol sulfate (1)",0.10423580707094,0.721141923655092,0.863583307463729,"group2-group1"
"glycoursodeoxycholate","glycoursodeoxycholate",0.0915534812427071,0.72206776614543,0.863583307463729,"group2-group1"
"fumarate","fumarate",0.0248366415494596,0.722770977968503,0.863583307463729,"group2-group1"
"hyocholate","hyocholate",-0.112585956376904,0.72828360263889,0.868272487339346,"group2-group1"
"androstenediol (3alpha, 17alpha) monosulfate (2)","androstenediol (3alpha, 17alpha) monosulfate (2)",-0.0506917558891918,0.729118691093636,0.868272487339346,"group2-group1"
"xylose","xylose",-0.0980061326338872,0.731449899983675,0.868272487339346,"group2-group1"
"2-methoxyacetaminophen sulfate*","2-methoxyacetaminophen sulfate*",0.109241331749162,0.733233569181779,0.868272487339346,"group2-group1"
"desmethylcitalopram*","desmethylcitalopram*",-0.0129864152478281,0.734523504305314,0.868272487339346,"group2-group1"
"N-acetylglycine","N-acetylglycine",-0.0365692302952989,0.735548417562752,0.868272487339346,"group2-group1"
"lactate","lactate",-0.0251558898997364,0.735587017644635,0.868272487339346,"group2-group1"
"phenylacetylglycine","phenylacetylglycine",0.0737273193276178,0.735917932780088,0.868272487339346,"group2-group1"
"3-methylglutarate/2-methylglutarate","3-methylglutarate/2-methylglutarate",0.0309611046446704,0.73599279637937,0.868272487339346,"group2-group1"
"17alpha-hydroxypregnanolone glucuronide","17alpha-hydroxypregnanolone glucuronide",0.0960733187084494,0.736596043991418,0.868272487339346,"group2-group1"
"hydroxycotinine","hydroxycotinine",-0.125332030135742,0.741262558697989,0.87161699967161,"group2-group1"
"nornicotine","nornicotine",0.0481751794207028,0.741564878114029,0.87161699967161,"group2-group1"
"N-methylproline","N-methylproline",-0.0973045070622734,0.74241493586624,0.87161699967161,"group2-group1"
"octadecanedioate (C18)","octadecanedioate (C18)",0.0434188190723497,0.745075078378848,0.873570646708889,"group2-group1"
"2,3-dihydroxypyridine","2,3-dihydroxypyridine",0.0839519073532927,0.74642888020221,0.873989489902989,"group2-group1"
"erythritol","erythritol",0.0292200136852267,0.74912375845635,0.875611752827241,"group2-group1"
"testosterone sulfate","testosterone sulfate",-0.0900548386505612,0.749811204530511,0.875611752827241,"group2-group1"
"1H-indole-7-acetic acid","1H-indole-7-acetic acid",-0.0828206389389381,0.753313965002402,0.878532376738174,"group2-group1"
"2-methoxyhydroquinone sulfate (1)","2-methoxyhydroquinone sulfate (1)",0.0685462080695711,0.75826884825964,0.883136493922583,"group2-group1"
"2-methylserine","2-methylserine",-0.0721627009652587,0.759835746079212,0.883787731182319,"group2-group1"
"citramalate","citramalate",0.0621273041169657,0.761226803956182,0.884232989496121,"group2-group1"
"glycylvaline","glycylvaline",0.0608324142477416,0.765182361837594,0.88765202557086,"group2-group1"
"3-acetylphenol sulfate","3-acetylphenol sulfate",-0.0741128602232465,0.766854029076788,0.888416094452237,"group2-group1"
"N-methylhydroxyproline","N-methylhydroxyproline",-0.0883713919761209,0.768086444939204,0.888669936954725,"group2-group1"
"3-hydroxyhippurate sulfate","3-hydroxyhippurate sulfate",0.100182446666426,0.772331611758292,0.892404247051412,"group2-group1"
"pregnenediol sulfate (C21H34O5S)*","pregnenediol sulfate (C21H34O5S)*",0.0377965280201246,0.773563673169805,0.89265176496042,"group2-group1"
"2-methoxyacetaminophen glucuronide*","2-methoxyacetaminophen glucuronide*",0.0842109658703127,0.77680662281601,0.894143464819479,"group2-group1"
"efavirenz","efavirenz",0.184014940717249,0.77689546202103,0.894143464819479,"group2-group1"
"3-methyl catechol sulfate (2)","3-methyl catechol sulfate (2)",-0.0871306942356488,0.779051053392563,0.894883636625997,"group2-group1"
"11-ketoetiocholanolone glucuronide","11-ketoetiocholanolone glucuronide",0.0464687764819041,0.780573136017912,0.894883636625997,"group2-group1"
"didesmethylcitalopram*","didesmethylcitalopram*",0.0122824989586527,0.78059975144685,0.894883636625997,"group2-group1"
"5alpha-pregnan-3beta,20beta-diol monosulfate (1)","5alpha-pregnan-3beta,20beta-diol monosulfate (1)",0.0591832223044818,0.785904273476198,0.899788574201861,"group2-group1"
"N,N-dimethylalanine","N,N-dimethylalanine",-0.033760677781612,0.787367249562354,0.900288237113669,"group2-group1"
"theanine","theanine",-0.146126788478802,0.791061216074072,0.903334227209584,"group2-group1"
"lanthionine","lanthionine",0.0641139071923034,0.794604657958258,0.906200630727428,"group2-group1"
"atazanavir","atazanavir",-0.154607261106049,0.799142199611125,0.90947418183972,"group2-group1"
"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*",-0.0412382102136014,0.799549138196607,0.90947418183972,"group2-group1"
"S-methylmethionine","S-methylmethionine",-0.100699462697249,0.803487371058599,0.912769979816569,"group2-group1"
"butyrate/isobutyrate (4:0)","butyrate/isobutyrate (4:0)",0.035841324909107,0.805506011793701,0.91310207130764,"group2-group1"
"cotinine N-oxide","cotinine N-oxide",-0.0493379163932053,0.805862033286332,0.91310207130764,"group2-group1"
"serine","serine",-0.0126968841702313,0.809278177047342,0.915770971841768,"group2-group1"
"androsterone glucuronide","androsterone glucuronide",-0.0424998474302545,0.810305899828064,0.915770971841768,"group2-group1"
"glucuronide of C12H22O4 (2)*","glucuronide of C12H22O4 (2)*",-0.0450656103051114,0.812875684840686,0.917492890096888,"group2-group1"
"1-linoleoyl-GPA (18:2)*","1-linoleoyl-GPA (18:2)*",-0.0265475047156702,0.81561674357574,0.919403450020468,"group2-group1"
"4-acetylphenyl sulfate","4-acetylphenyl sulfate",-0.0418260838248724,0.8212564649553,0.9238916069242,"group2-group1"
"trans-urocanate","trans-urocanate",-0.0269188765383352,0.823178917308946,0.9238916069242,"group2-group1"
"vanillic alcohol sulfate","vanillic alcohol sulfate",0.0639691778196372,0.823292634268023,0.9238916069242,"group2-group1"
"palmitoloelycholine","palmitoloelycholine",-0.050116214835788,0.823812128409036,0.9238916069242,"group2-group1"
"proline","proline",-0.0135928340110777,0.832161064349968,0.930004144437061,"group2-group1"
"2-hydroxyarachidate*","2-hydroxyarachidate*",-0.023310275122419,0.832189507311776,0.930004144437061,"group2-group1"
"anserine","anserine",-0.0467492384309587,0.8330736500624,0.930004144437061,"group2-group1"
"alpha-hydroxyisovalerate","alpha-hydroxyisovalerate",0.0267761972802339,0.83350428452398,0.930004144437061,"group2-group1"
"ethyl alpha-glucopyranoside","ethyl alpha-glucopyranoside",-0.0640631403794074,0.848162955223249,0.945157448196683,"group2-group1"
"S-methylcysteine","S-methylcysteine",-0.0188221895210132,0.850457052555908,0.94651121204509,"group2-group1"
"2-aminoheptanoate","2-aminoheptanoate",0.0165541667252808,0.854496550893493,0.949801616138901,"group2-group1"
"asparagine","asparagine",0.00881556822396154,0.860079420350967,0.954592649467489,"group2-group1"
"abacavir","abacavir",-0.070850186820135,0.861379801867227,0.954592649467489,"group2-group1"
"isovalerylglycine","isovalerylglycine",0.0161707939127555,0.862166729422124,0.954592649467489,"group2-group1"
"citalopram propionate*","citalopram propionate*",-0.003423322366429,0.863160742334913,0.954592649467489,"group2-group1"
"lamivudine","lamivudine",-0.0428060704283966,0.873416445108911,0.961509347750977,"group2-group1"
"histidine betaine (hercynine)*","histidine betaine (hercynine)*",-0.0303521433273971,0.873455600845735,0.961509347750977,"group2-group1"
"glycohyocholate","glycohyocholate",-0.0498252656984899,0.874212921571958,0.961509347750977,"group2-group1"
"alliin","alliin",-0.0598992355333053,0.874486884169077,0.961509347750977,"group2-group1"
"threonate","threonate",-0.0191660833916628,0.874896761123466,0.961509347750977,"group2-group1"
"6-hydroxywarfarin","6-hydroxywarfarin",-0.00108120761717929,0.877387269560823,0.9628130804828,"group2-group1"
"sulfate of piperine metabolite C18H21NO3 (3)*","sulfate of piperine metabolite C18H21NO3 (3)*",0.0353851003299075,0.878278750725473,0.9628130804828,"group2-group1"
"glucose","glucose",0.00554995765824038,0.881567361986097,0.964121257880237,"group2-group1"
"gamma-glutamylglutamine","gamma-glutamylglutamine",0.00878276702050973,0.881670751220012,0.964121257880237,"group2-group1"
"caprylate (8:0)","caprylate (8:0)",0.0190927985470888,0.884809489899109,0.966348596066649,"group2-group1"
"heptanoate (7:0)","heptanoate (7:0)",0.0105648626655388,0.891972640199305,0.970608029860722,"group2-group1"
"ribulonate/xylulonate/lyxonate*","ribulonate/xylulonate/lyxonate*",-0.0132710585195003,0.892375300858208,0.970608029860722,"group2-group1"
"N-(2-furoyl)glycine","N-(2-furoyl)glycine",0.0420868333922117,0.892553903805059,0.970608029860722,"group2-group1"
"phenol sulfate","phenol sulfate",0.018585696358343,0.89313646533364,0.970608029860722,"group2-group1"
"O-acetylhomoserine","O-acetylhomoserine",0.0245077324322464,0.894912621492409,0.971101540764993,"group2-group1"
"ribitol","ribitol",0.00846190915488211,0.89580518412643,0.971101540764993,"group2-group1"
"4-methylnonanoylcarnitine","4-methylnonanoylcarnitine",-0.0256660056555257,0.898532721169089,0.972855798105297,"group2-group1"
"alpha-tocopherol","alpha-tocopherol",0.00630162317565153,0.903837615526101,0.973066236623168,"group2-group1"
"cetirizine","cetirizine",0.0271302232181077,0.905656084982962,0.973066236623168,"group2-group1"
"2-methylcitrate/homocitrate","2-methylcitrate/homocitrate",-0.0362679747510379,0.906112646430838,0.973066236623168,"group2-group1"
"uracil","uracil",0.0108642023094856,0.907145096273687,0.973066236623168,"group2-group1"
"gentisate","gentisate",-0.0227845804717805,0.907546428745031,0.973066236623168,"group2-group1"
"4-allylphenol sulfate","4-allylphenol sulfate",0.023677363667143,0.907647005701771,0.973066236623168,"group2-group1"
"2-methoxyhydroquinone sulfate (2)","2-methoxyhydroquinone sulfate (2)",0.0231176999099394,0.90946337778854,0.973066236623168,"group2-group1"
"rilpivirine","rilpivirine",-0.00127733937843166,0.909992844350598,0.973066236623168,"group2-group1"
"prolylglycine","prolylglycine",-0.0160823228907521,0.911598893059593,0.973066236623168,"group2-group1"
"losartan","losartan",0.0127952634049793,0.911646700025307,0.973066236623168,"group2-group1"
"sucrose","sucrose",-0.0301634860242258,0.912389912606846,0.973066236623168,"group2-group1"
"methyl-4-hydroxybenzoate sulfate","methyl-4-hydroxybenzoate sulfate",0.0402977270364973,0.915180323132152,0.973066236623168,"group2-group1"
"5alpha-pregnan-3beta,20alpha-diol disulfate","5alpha-pregnan-3beta,20alpha-diol disulfate",-0.0220293575428066,0.91554242468146,0.973066236623168,"group2-group1"
"4-ethylcatechol sulfate","4-ethylcatechol sulfate",-0.0279475882427248,0.915900716048616,0.973066236623168,"group2-group1"
"isoursodeoxycholate","isoursodeoxycholate",0.0269360860672833,0.916307062353073,0.973066236623168,"group2-group1"
"acesulfame","acesulfame",0.0736943588155521,0.91647971659149,0.973066236623168,"group2-group1"
"warfarin","warfarin",-0.000713707827609926,0.918743678335121,0.973818886985414,"group2-group1"
"3-methyl catechol sulfate (1)","3-methyl catechol sulfate (1)",-0.0297851869354052,0.919409393869923,0.973818886985414,"group2-group1"
"S-(3-hydroxypropyl)mercapturic acid (HPMA)","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.0215660900989891,0.922952690426896,0.975548517607079,"group2-group1"
"stachydrine","stachydrine",-0.0266574037370065,0.923267126127566,0.975548517607079,"group2-group1"
"cysteine-glutathione disulfide","cysteine-glutathione disulfide",0.0110906672985836,0.93080187382843,0.979733574115062,"group2-group1"
"ethyl beta-glucopyranoside","ethyl beta-glucopyranoside",0.0200497244828987,0.931174127501125,0.979733574115062,"group2-group1"
"homocitrulline","homocitrulline",0.0126807330953773,0.933392930686913,0.979733574115062,"group2-group1"
"eugenol sulfate","eugenol sulfate",0.0300488860668278,0.934103591467283,0.979733574115062,"group2-group1"
"2-aminooctanoate","2-aminooctanoate",0.0108569967430944,0.934563154198348,0.979733574115062,"group2-group1"
"homostachydrine*","homostachydrine*",0.0121512814631374,0.935983276704632,0.979733574115062,"group2-group1"
"4-vinylguaiacol sulfate","4-vinylguaiacol sulfate",-0.0222560245686945,0.93784766739781,0.979733574115062,"group2-group1"
"glycerophosphorylcholine (GPC)","glycerophosphorylcholine (GPC)",0.00526714428304169,0.939195542454951,0.979733574115062,"group2-group1"
"maraviroc","maraviroc",-0.0033052003465337,0.941097172630015,0.979733574115062,"group2-group1"
"7-methylxanthine","7-methylxanthine",0.0189263827317532,0.941222064250168,0.979733574115062,"group2-group1"
"succinylcarnitine (C4-DC)","succinylcarnitine (C4-DC)",-0.00593781648969773,0.943006418023326,0.979733574115062,"group2-group1"
"N-methyltaurine","N-methyltaurine",-0.0203339046625193,0.9435528368224,0.979733574115062,"group2-group1"
"O-desmethylvenlafaxine","O-desmethylvenlafaxine",0.00985609453471525,0.943718094148762,0.979733574115062,"group2-group1"
"uridine","uridine",-0.00567319342366303,0.943878505548131,0.979733574115062,"group2-group1"
"saccharin","saccharin",0.0318673840565846,0.943985028651342,0.979733574115062,"group2-group1"
"cotinine","cotinine",0.0519270343643541,0.945688712416755,0.98034160849822,"group2-group1"
"pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)","pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)",0.0086502666880164,0.952068934144303,0.985372846601973,"group2-group1"
"creatine","creatine",-0.00787682101389076,0.952789251902478,0.985372846601973,"group2-group1"
"oxypurinol","oxypurinol",0.0151312696655412,0.955230193276319,0.986733662548094,"group2-group1"
"N-acetyl-isoputreanine","N-acetyl-isoputreanine",0.0055247971877037,0.958207879280323,0.988489467071146,"group2-group1"
"1-methylurate","1-methylurate",0.0117946723219653,0.959184192106665,0.988489467071146,"group2-group1"
"isobutyrylglycine (C4)","isobutyrylglycine (C4)",0.00473782545544583,0.962761673000714,0.99101172209111,"group2-group1"
"gamma-glutamylglycine","gamma-glutamylglycine",-0.00286961609115179,0.966947419659819,0.993786392585675,"group2-group1"
"3beta,7alpha-dihydroxy-5-cholestenoate","3beta,7alpha-dihydroxy-5-cholestenoate",0.00569783946361646,0.968510580140831,0.993786392585675,"group2-group1"
"norcotinine","norcotinine",-0.00673980294791887,0.968856745337232,0.993786392585675,"group2-group1"
"dihydrocaffeate sulfate (2)","dihydrocaffeate sulfate (2)",0.0122534184113491,0.973560867031678,0.997444953722876,"group2-group1"
"o-cresol sulfate","o-cresol sulfate",0.00756974207728683,0.980565773195407,1,"group2-group1"
"glutarate (C5-DC)","glutarate (C5-DC)",-0.00350128449001119,0.981160015546969,1,"group2-group1"
"2-hydroxyhippurate (salicylurate)","2-hydroxyhippurate (salicylurate)",-0.00816793381313752,0.982083682957665,1,"group2-group1"
"hydroxy-CMPF*","hydroxy-CMPF*",0.00603115675791743,0.984319968151562,1,"group2-group1"
"carboxyibuprofen glucuronide*","carboxyibuprofen glucuronide*",0.00358863343844718,0.988011564306995,1,"group2-group1"
"eicosanedioate (C20-DC)","eicosanedioate (C20-DC)",-0.00150225189418982,0.988629348025954,1,"group2-group1"
"syringol sulfate","syringol sulfate",-0.0042532835655833,0.988818463584708,1,"group2-group1"
"4-hydroxyphenylpyruvate","4-hydroxyphenylpyruvate",-0.00170523353457646,0.989444449709833,1,"group2-group1"
"1-carboxyethyltyrosine","1-carboxyethyltyrosine",0.00214706579468199,0.989867395669942,1,"group2-group1"
"S-allylcysteine","S-allylcysteine",0.00161988259732648,0.996983032140201,1,"group2-group1"
"allopurinol","allopurinol",0,1,1,"group2-group1"
"allopurinol riboside","allopurinol riboside",0,1,1,"group2-group1"
"diphenhydramine","diphenhydramine",0,1,1,"group2-group1"
"doxycycline","doxycycline",0,1,1,"group2-group1"
"furosemide","furosemide",0,1,1,"group2-group1"
"levetiracetam","levetiracetam",0,1,1,"group2-group1"
"N,O-didesmethylvenlafaxine glucuronide","N,O-didesmethylvenlafaxine glucuronide",0,1,1,"group2-group1"
"N4-acetylsulfamethoxazole*","N4-acetylsulfamethoxazole*",0,1,1,"group2-group1"
"ritalinic acid","ritalinic acid",0,1,1,"group2-group1"
"saquinavir","saquinavir",0,1,1,"group2-group1"
"sulfamethoxazole","sulfamethoxazole",0,1,1,"group2-group1"
